ISLAND CITY MALL,,,,,,
INVENTORY VALUATION REPORT,,,,,,
"AS OF NOVEMBER 4, 2021",,,,,,
INCODE,VARIANT,DESC,UNIT,QUANTITY,COST W/O VAT,AMOUNT W/O VAT
144756,,FORTUNELLA PREMIUM SWEET RED WINE 12/750ML,BOT,156,214.28571,"33,428.57"
144772,,ELW PAYROLL PAD 10/50s,PAD,49,20.53571,"1,006.25"
144773,,TRI VENTURE DISBURSEMENT VOUCHER SHORT,PAD,10,40.982,409.82
144774,,JERLYNIA ITENERARY OF TRAVEL AB,PAD,75,45.08933,"3,381.70"
144783,,DUAL POINT COLORING PEN FH108-10,SET,1,39.06,39.06
144791,,TENDER CARE SOAP SAKURA 72x115G,PCS,288,28.14111,"8,104.64"
144799,,GATSBY STYLING POMADE SUPRM GREASE 48x80G,PCS,96,123.40729,"11,847.10"
144825,,PENSHOPPE STYLE HAIR PASTE MT SH 24x25ML,PCS,12,49.33036,591.96432
144830,,KERATIN PLUS GOLD 24x12x20G,PCS,"264,384.00",4.46652,"1,180,876.42"
144831,,ALCOPLUS ISOPROPYL 70P SPRAY 24x330ML,PCS,744,58.45313,"43,489.13"
144833,,ALCOPLUS ETHYL 70P SPRAY 24x330ML,PCS,552,58.45313,"32,266.13"
144836,,LC HAM SPREAD DOY PACK 12x470ML,PACK,96,137.86234,"13,234.78"
144837,,LC CHICKEN SPREAD DOY PACK 12x470ML,PACK,-24,137.86232,"-3,308.70"
144867,,BELO BABY COLOGNE COOL DRIZZLE 48x50ML,PCS,48,62.27679,"2,989.29"
144883,,DORCO STAINLESS BLADE ST 300 10/10s,PCS,"3,000.00",20.08929,"60,267.87"
144936,,NOVELLINO SPARKLING RED 12x750ML,BOT,456,139.825,"63,760.20"
144939,,SAN MIG COFFEE SUGAR FREE WHITE 20x20x9G,PCS,"2,000.00",4.8767,"9,753.40"
144949,,SAN MIG COFFEE SUGAR FREE WHITE TP 15x20/9G,PACK,75,89.91399,"6,743.55"
144954,,SAN MIG COFFEE CREMA TWIN PACK 48x5x44G,PCS,"2,880.00",7.72553,"22,249.53"
144973,,DEL MAR TUNA CHUNKS VO 185G+PF CB HS 210G Sv15,PACK,72,109.50119,"7,884.09"
144977,,DEL MAR TUNA CHNK WTR 185G+ PF CB HS 210G Sv15,PACK,72,109.50104,"7,884.07"
144987,,SIONGCI VERMECELLI SOTANGHON 200x50G,PACK,"12,600.00",56.25,"708,750.00"
144992,,GOLDEN PAGODA TONGOG 240s,PCS,"5,040.00",10.9747,"55,312.49"
145017,,KOPIKO CREAMY CARAMELO TP 12x10x2/25G,PCS,"72,120.00",8.07115,"582,091.34"
145036,,SILK ORGNX BRZLN KRTN TRT W/MLK PRTN 72x20ML,PCS,124,14.28571,"1,771.43"
145046,,NANOMED FACE MASK 3s,PACK,90,9.375,843.75
145075,,DEOPLUS TAWAS POWDER JAR 144x50G,PCS,"10,656.00",8.15625,"86,913.00"
145082,,CLUB MIX LIME JUICE 20x350ML,BOT,302,34.28571,"10,354.28"
145085,,ENFAGROW A+ THREE BIB 2.4KG,BOX,150,"1,869.15","280,371.79"
145087,,SELECTA FORTIFIED FILLED MILK 12/1L,BOX,"1,260.00",51.61271,"65,032.01"
145088,,SELECTA FORTIFIED FILLED MILK 24/245ML,PCS,"1,512.00",22.17379,"33,526.77"
145115,,SELECTA FORTIFIED FLD LF MILK 6x4/245ML Sv25,PACK,906,69.57923,"63,038.78"
145125,,CHIPS DELIGHT CHOCOLATE CHIPS COOKIES 6x600G,TUB,6,130.43319,782.59914
145147,,DEL MONTE PINEAPPLE ORANGE 4x6/240ML,PACK,84,109.43768,"9,192.77"
145148,,KOJIESAN SL SOAP W/HYDROMOIST 96x65G,PCS,960,23.90625,"22,950.00"
145153,,ORGANIC BABY WIPES XL WIPES 50s,PACK,168,79.6875,"13,387.50"
145192,,MONGOL TRIO PENCIL No2,PCS,"5,760.00",3.9375,"22,680.00"
145201,,DOUBLE HAPPINESS BIHON 60/227G,PACK,"11,400.00",12.72321,"145,044.59"
145236,,KOJIESAN SL SOAP W/HYDROMOIST 48x135G,PCS,144,49.17857,"7,081.71"
145251,,KOJIESAN SL FACE CRM SPF15 W/HYDROMST 24x22G,PCS,192,3.57143,685.71456
145254,,SYMPLY G WHITENING SOAP 144x60G,PCS,432,14.51363,"6,269.89"
145256,,KOJIESAN SL FACE WASH W/HYDROMOIST 12x100G,PCS,96,17.63393,"1,692.86"
145292,,KOJIESAN SL BEAUTY WIPES 100x12s,PACK,900,53.95982,"48,563.84"
145304,,BELLIC BRIGTHENING SOAP 48x135G,PCS,"3,696.00",10.04464,"37,124.99"
145306,,BELLIC BRIGHTENING FACE TONER 12x150ML,PCS,444,78.54911,"34,875.80"
145311,,BELLIC BRIGHTENING LOTION 12x120G,PCS,324,25,"8,100.00"
145331,,BELLIC BRIGHTENING MKE UP CLNSNG WIPES 100x12s,PACK,"1,100.00",4.46429,"4,910.72"
145375,,HAVANA RBR SLIPPER BEACH TREKKER 7 SML SIZE 7,PAIR,312,27.38095,"8,542.86"
145380,,HAVANA RBR SLIPPER BEACH TREKKER 7 SML SIZE 7.5,PAIR,323,27.38095,"8,844.05"
145386,,HAVANA RBR SLIPPER BEACH TREKKER 7 MED SIZE 8,PAIR,288,27.38095,"7,885.71"
145394,,KSK BOY BAWANG BBQ 40/100G,PACK,"1,240.00",10.8675,"13,475.70"
145395,,KSK BOY BAWANG ADOBO 40/100G,PACK,"1,240.00",10.8675,"13,475.70"
145409,,MUNCHER CORN FLAKES 100/35G,PCS,200,4.54125,908.25
145423,,SUPER TWINS DRY BB DIAPER MEDIUM 40/4s,PACK,40,20.75143,830.0572
145424,,SUPER TWINS DRY BB DIAPER LARGE 32/4s,PACK,256,22.98856,"5,885.07"
145425,,SUPER TWINS DRY BB DIAPER XL 30/4s,PACK,60,24.87857,"1,492.71"
145426,,SUPER TWINS DRY BB DIAPER MEDIUM 12/12s,PACK,24,62.17708,"1,492.25"
145427,,SUPER TWINS DRY BB DIAPER LARGE 12/12s,PACK,60,68.42574,"4,105.54"
145429,,SUPER TWINS DRY BB DIAPER MEDIUM 6/32s,PACK,114,162.96414,"18,577.91"
145430,,SUPER TWINS DRY BB DIAPER LARGE 6/30s,PACK,60,167.1686,"10,030.12"
145431,,SUPER TWINS DRY BB DIAPER XL 6/28s,PACK,54,169.40566,"9,147.91"
145444,,HAVANA RBR SLIPPER BEACH TREKKER 7 MED SIZE 8.5,PAIR,313,27.38095,"8,570.24"
145447,,HAVANA RBR SLIPPER BEACH TREKKER 7 LRG SIZE 9,PAIR,84,27.97619,"2,350.00"
145457,,HAVANA RBR SLIPPER BEACH TREKKER 7 LRG SIZE 9.5,PAIR,133,27.97619,"3,720.83"
145461,,HAVANA RBR SLIPPER BEACH TREKKER 7 LRG SIZE 10,PAIR,240,27.97619,"6,714.29"
145462,,HAVANA RBR SLIPPER BEACH TREKKER 7 LRG SZ 10.5,PAIR,119,27.97619,"3,329.17"
145469,,HAVANA RBR SLIPPER BEACH TREKKER 7 XL SZ 11,PAIR,240,27.97619,"6,714.29"
145492,,VITRESS HAIR POLISH STRENGTHENING 144/50ML,PCS,432,29.47687,"12,734.01"
145493,,VITRESS HAIR POLISH STRENGTHENING 72/100ML,PCS,144,45.28925,"6,521.65"
145495,,VITRESS HAIR POLISH SUN PROTECT 144/50ML,PCS,"1,152.00",29.47687,"33,957.35"
145496,,VITRESS HAIR POLISH SUN PROTECT 72/100ML,PCS,72,45.28919,"3,260.82"
145498,,VITRESS HAIR POLISH LL FRAGRANCE 144/50ML,PCS,432,29.47687,"12,734.01"
145530,,DONA ELENA EXTRA VIRGIN OLIVE OIL 12/1L,BOT,60,388.4723,"23,308.34"
145531,,DONA ELENA POMACE OLIVE OIL 12/1L,BOT,60,256.43624,"15,386.17"
145532,,DONA ELENA FLAT FILLET ANCHOVIES 12/365G,CAN,24,484.59598,"11,630.30"
145534,,JOLLY MUSHROOM PIECES AND STEMS 24/850G,CAN,"1,512.00",53.47321,"80,851.49"
145598,,HAVANA RBR SLIPPER BEACH TREKKER 8 LRG SIZE 9,PAIR,287,27.97592,"8,029.09"
145606,,WHITE FLOWER BYAHE PACK 2/10ML,PACK,63,249.86163,"15,741.28"
145613,,HAVANA RBR SLIPPER BEACH TREKKER 8 LRG SIZE 9.5,PAIR,289,27.97917,"8,085.98"
145636,,SWEET BABY ACTIVE DRY PANTS LARGE 8x20+4s,PACK,168,150.51272,"25,286.14"
145638,,SWEET BABY ACTIVE DRY PANTS XL 8x20+4s,PACK,88,164.90804,"14,511.91"
145655,,IRISH LINIMENT EXTREME OIL 12x60ML,PCS,36,40.625,"1,462.50"
145657,,IRISH MILD 12x60ML,PCS,1,12.05357,12.05357
145695,,ADVANCE HARD COPY MP PAPER S20 SHORT 500s,REAM,370,122.31029,"45,254.81"
145696,,ADVANCE COPY/BOOK PAPER S20 SHORT 500s,REAM,430,118.82813,"51,096.10"
145713,,CELL 1 1/2X10 GOLDEN PAGODA,PACK,"2,000.00",5.28571,"10,571.42"
145734,,QUEEN BAKING POWDER 96/50G,PACK,192,7.66067,"1,470.85"
145776,,HAVANA RBR SLIPPER BEACH TREKKER 8 LRG SIZE 10,PAIR,288,27.97619,"8,057.14"
145778,,HAVANA RBR SLIPPER BEACH TREKKER 8 LRG SZ 10.5,PAIR,289,27.97917,"8,085.98"
145783,,HAVANA RBR SLIPPER BEACH TREKKER 8 SIZE 11,PAIR,167,27.97592,"4,671.98"
145794,,KATINKO OINTMENT 30G,PCS,264,40.17857,"10,607.14"
145805,,MM EAT n DRINK 40x24s 8168,PACK,160,14.0625,"2,250.00"
145814,,MM MINI CIGARETTE 40x24s 6737,PACK,160,14.46429,"2,314.29"
145925,,BAY O PET ANTI FLEA SHAMPOO 48/200ML,PCS,144,137.02487,"19,731.58"
145927,,MASTER SOFT STRAWBERRY CANDY 24/60s,PACK,96,17.5,"1,680.00"
145930,,MASTER SOFT ORANGE CANDY 24/60s,PACK,96,17.5,"1,680.00"
145941,,ARIEL SF 6+2/70G+DFO FLORAL PASN 4/66G 12pk,PACK,36,105.62826,"3,802.62"
145948,,TIDE PC PWDR W/DOWNY GARDEN BLOOM 50G,PCS,600,5.35563,"3,213.38"
146037,,COCO DELIGHT COCONUT MILK POWDER 144/50G,PACK,144,18.11248,"2,608.20"
146038,,COCO DELIGHT COCONUT MILK POWDER 72/100G,PACK,72,35.11607,"2,528.36"
146039,,COCO DELIGHT COCONUT MILK POWDER 36/200G,PACK,36,65.61161,"2,362.02"
146040,,COCONUT KING COCONUT CREAM PWDR 144/50G,PACK,144,21.45979,"3,090.21"
146041,,COCONUT KING COCONUT CREAM PWDR 72/100G,PACK,72,38.46722,"2,769.64"
146042,,COCONUT KING COCONUT CREAM PWDR 36/200G,PACK,36,77.18007,"2,778.48"
146049,,ELW DELIVERY RECEIPT TRIPLICATE 4X6,PAD,128,16.20539,"2,074.29"
146052,,ISLAND SKY KAONG RED 12/24oz,PCS,24,84.77679,"2,034.64"
146067,,ISLAND SKY NATA DE COCO WHITE 12/24oz,PCS,3,58.58929,175.76787
146082,,SUNSILK SHP DAMAGE RECONS ORGE 36x90ML,PCS,144,40.85714,"5,883.43"
146083,,SUNSILK SHP DAMAGE RECONS ORGE 24x180ML,PCS,168,72.54808,"12,188.08"
146128,,EXTRA PREM PAPER TOWEL 2PLY 24/2r 11inches,PACK,312,75.33488,"23,504.48"
146129,,EXTRA BT PREMIUM JUMBO 600sht 2PLY 24/4r,PACK,456,52.83488,"24,092.71"
146130,,EXTRA BT PREMIUM JUMBO 600sht 2PLY 96/1r,ROLL,960,13.45978,"12,921.39"
146180,,EXTRA BT PREMIUM JUMBO 600sht 2PLY 8/12r,PACK,120,158.10299,"18,972.36"
146183,,OISHI PILLOWS UBE 100/38G,PACK,300,5.05134,"1,515.40"
146232,,PUREFOODS CHUNKEE CORNED BEEF 48/150G,CAN,480,33.00149,"15,840.72"
146239,,SUNBEST WHOLE KERNEL SWEET CORN 24/425G,CAN,24,27.47203,659.32872
146240,,SUNBEST WHOLE MUSHROOM 24/425G,CAN,48,38.26172,"1,836.56"
146246,,SUNBEST CREAM STYLE SWEET CORN 24/425G,CAN,192,30.80074,"5,913.74"
146251,,SUNBEST DICED TOMATO 24x400G,CAN,120,27.47205,"3,296.65"
146255,,WINDMILL POTATO STARCH 24/350G,PACK,72,79.04853,"5,691.49"
146256,,WINDMILL CORN STARCH 24/350G,PACK,72,48.24786,"3,473.85"
146261,,THE BAR PINK GIN 12x700ML,BOT,13,73.66071,957.58923
146262,,THE BAR LIME GIN 12x700ML,BOT,6,73.66071,441.96426
146270,,THE BAR PREMIUM DRY GIN 12x700ML,BOT,1,73.66071,73.66071
146322,,COMFORT TB 9001 PRO 959 288s,PCS,204,35.26785,"7,194.64"
146329,,ELW CHECK VOUCHER 5X8 TRIPLICATE,PAD,30,24.28,728.4
146337,,FUZE COMFORT TB 9001 PRO 328 288s,PCS,84,28.79465,"2,418.75"
146338,,FUZE COMFORT TB 9001 PRO 312 288s,PCS,432,28.40458,"12,270.78"
146361,,CRICKET MINI SIMPLICITY ED1,PCS,"1,500.00",9.97232,"14,958.48"
146363,,THE BAR PINK GIN 24x375ML,BOT,28,37.27679,"1,043.75"
146366,,BUBBLE MAN DWL LEMON 60x22ML,PCS,120,1.93393,232.0716
146367,,BUBBLE MAN DWL ANTI BACTERIAL PCH 40x220ML,PACK,280,12.89286,"3,610.00"
146391,,THE BAR LIME GIN 24x375ML,BOT,506,37.27679,"18,862.06"
146402,,CARONIA REGULAR BABY PINK 8ML,PCS,24,21.67832,520.27968
146424,,CHOCO MUCHO MILK CHOCO 20/10/33G,PCS,"2,000.00",5.02299,"10,045.98"
146436,,HAVANA RBR SLIPPER BEACH TREKKER 10 LRG SZ 9,PAIR,299,27.97619,"8,364.88"
146437,,HAVANA RBR SLIPPER BEACH TREKKER 10 LRG SZ 9.5,PAIR,301,27.97619,"8,420.83"
146442,,HAVANA RBR SLIPPER BEACH TREKKER 10 LRG SZ 10,PAIR,304,27.97619,"8,504.76"
146444,,HAVANA RBR SLIPPER BEACH TREKKER 10 LRG SZ 10.5,PAIR,296,27.97619,"8,280.95"
146491,,BIRCH TREE FORITFIED MILK DRINK 72x150G,PACK,72,27.77639,"1,999.90"
146492,,JORDAN ISOPROPYL ALCOHOL 4x3200ML,GAL,4,343.75,"1,375.00"
146504,,HENG DE FACE SHIELD,PCS,-8,17.85714,-142.85712
146524,,CDO CHICKEN LUNCHEON MEAT 24x350G,CAN,288,77.96256,"22,453.22"
146543,,LA PACITA CAMACHILE 500G,TIN,12,122.13903,"1,465.67"
146546,,LA PACITA PRIMA TOAST SMALL 48/100G,PACK,240,16.76265,"4,023.04"
146547,,LA PACITA PRIMA TOAST BIG 36/200G,PACK,180,34.34507,"6,182.11"
146549,,LA PACITA PACENCIA WHITE 100/125G,PACK,200,25.52786,"5,105.57"
146550,,LA PACITA PACENCIA BIG 48/90G,PACK,288,13.71283,"3,949.30"
146552,,BABYFLO PREMIUM RUBBER NIPPLE SMALL,PCS,341,9.0396,"3,082.50"
146553,,BABYFLO PREMIUM RUBBER NIPPLE MEDIUM,PCS,550,9.0396,"4,971.78"
146554,,BABYFLO PREMIUM RUBBER NIPPLE LARGE,PCS,50,9.03961,451.9805
146557,,BABYFLO SILICONE TOOTHBRUSH W/CARRY CASE,PCS,96,46.82613,"4,495.31"
146560,,GREEN CROSS SANITIZING GEL REG 3785ML,PCS,369,404.56607,"149,284.88"
146568,,THE BAR PREMIUM DRY GIN 24x375ML,BOT,25,37.27679,931.91975
146591,,HAPPY GENTLE MUR ACID READY MIX 4/1GAL,GAL,4,109.28572,437.14288
146595,,HAPPY GENTLE MURIATIC ACID PURE 6/1/2GAL,HGAL,18,70.35714,"1,266.43"
146596,,HAPPY GENTLE MURIATIC ACID PURE 4/1GAL,GAL,12,127.14286,"1,525.71"
146645,,CDO HOME STYLE CORNED BEEF 48x150G,CAN,768,26.38117,"20,260.74"
146651,,CDO HOME STYLE CORNED BEEF CHILI GRLC 48x150G,CAN,624,26.38118,"16,461.86"
146660,,SAN MARINO SPANISH STYLE CORNED TUNA 48x150G,CAN,480,25.16071,"12,077.14"
146665,,LAMPEIN BABY PANTS DIAPER MED 6x48s,PACK,78,227.26275,"17,726.49"
146666,,LAMPEIN BABY PANTS DIAPER LARGE 6x44s,PACK,42,246.85714,"10,368.00"
146668,,LAMPEIN BABY PANTS DIAPER XL 6x42s,PACK,120,241.99702,"29,039.64"
146669,,LAMPEIN BABY PANTS DIAPER XXL 6x40s,PACK,54,254.57143,"13,746.86"
146672,,KOTEX SUPER OVERNIGHT32 WING 48x6s,PACK,384,55.52629,"21,322.10"
146673,,KOTEX SUPER OVERNIGHT35 WING 24x7s,PACK,192,67.37264,"12,935.55"
146674,,KLEENEX PURE WATER WIPES 36x20s,PACK,396,31.02263,"12,284.96"
146676,,GURIMI INSTANT NOODLES BEEF 8x5x60G,PACK,160,5.93688,949.9008
146684,,GURIMI INSTANT NOODLES CHICKEN 8x5x60G,PACK,120,5.93688,712.4256
146695,,CAREFREE PS SUPER DRY 24x2/40s Sv15P off,PACK,24,119.46204,"2,867.09"
146736,,CELL 9X14 02 EXCELLENT,PACK,60,94.675,"5,680.50"
146760,,OK FLASH CARD OKFCS SUBTRACTION,PACK,101,24.91073,"2,515.98"
146775,,SUPER Q PANCIT PALABOK 24x227G,PACK,120,12.72321,"1,526.79"
146776,,MILO TWIN PACK ACTIVE GO WINNER 32x8x48G,PCS,"74,496.00",9.9643,"742,300.49"
146777,,MILO RTD PROMO 8x4/180ML,PACK,40,67.06875,"2,682.75"
146778,,NESTLE FORTIFIED MILK RTD 12x1L,PCS,816,53.73667,"43,849.12"
146797,,SKIPPY PEANUT BUTTER CREAMY 12x170G,PCS,36,69.80233,"2,512.88"
146799,,SKIPPY PEANUT BUTTER SUPER CHUNK 12x170G,PCS,36,69.80248,"2,512.89"
146800,,SKIPPY PEANUT BUTTER CREAMY 12x340G,PCS,120,111.36979,"13,364.37"
146801,,SKIPPY PEANUT BUTTER SUPER CHUNK 12x340G,PCS,24,111.36979,"2,672.87"
146805,,SKIPPY PEANUT BUTTER SUPER CHUNK 12x462G,PCS,240,152.93728,"36,704.95"
146810,,NATUCAIR FABRIC SPRAY BLOSSOM 12x400ML,PCS,12,157.49972,"1,890.00"
146813,,NATUCAIR FAB SPRAY RELAXING PURPLE 12x400ML,PCS,12,157.49996,"1,890.00"
146827,,THE BAR FRUITY MIX PINK GRAPEFRUIT 12x700ML,BOT,685,73.66071,"50,457.59"
146829,,THE BAR FRUITY MIX GREEN GRAPE 12x700ML,BOT,422,73.66071,"31,084.82"
146833,,FINE FABRIC LAUNDRY LIQ DET 4x1GAL,GAL,3,134.07411,402.22233
146856,,NICA CORN GRITS No12 35KG,SACK,2,980,"1,960.00"
146863,,MM TATTOO GUM 40x24s 8046,PACK,160,14.46429,"2,314.29"
146867,,TIDE PWDR INSTABRITE CLEAN n BRIGHT 24x680G,PACK,120,109.67711,"13,161.25"
146877,,TIDE PWDR INSTABRITE FRESH n BRIGHT 12x1.32KG,PACK,24,226.16256,"5,427.90"
146896,,BREEZE POWDER ANTIBACTERIAL 24x630G,PACK,432,74.89091,"32,352.87"
146898,,SURF FABCON LUXE PERFUME PCH 6x1.5L,PACK,6,166.88095,"1,001.29"
146899,,BREEZE LIQUID FRONTLOAD PH 108x60ML,PCS,972,8.30301,"8,070.53"
146902,,CAL CHEESE CHEESE CHOCO 60x35G,PCS,"6,720.00",4.46604,"30,011.79"
146904,,CAL CHEESE CHEESE CHOCO 60x53.5G,PACK,"17,160.00",7.71406,"132,373.27"
146924,,RIGHT CHOICE TRIAL SIZE 144s,PCS,144,8.08258,"1,163.89"
146926,,SUPER TIBAY TRIAL SIZE 144s,PCS,432,9.22098,"3,983.46"
146927,,SUPER TIBAY 2N1 WFOAM ECO TWIN PCK 72s,PCS,72,42.61384,"3,068.20"
146929,,SUPER TIBAY 2N1 WFOAM REG 72s,PCS,144,42.61384,"6,136.39"
146931,,SUPER TIBAY SCOURING PAD REG 144s,PCS,432,17,"7,344.00"
146932,,SUPER TIBAY SUPER HD STRIPPING PAD BLACK 144s,PCS,144,26.44866,"3,808.61"
146933,,SUPER TIBAY BUNOT SCRUBBING PAD 60s,PCS,180,47.43304,"8,537.95"
146934,,SUPER TIBAY BATHROOM SCRUBBER 100s,PCS,200,34.11384,"6,822.77"
146960,,VENUS FAST DYE GARNET 6/20/48/2G,PCS,960,1.5625,"1,500.00"
146979,,FABER CASTELL BALLPEN 1423 1.0 BLACK,PCS,250,7.23214,"1,808.04"
146989,,CLASSIC FESTIVAL KAONG GREEN 12/24oz,PCS,12,76.97991,923.75892
146990,,CLASSIC FESTIVAL KAONG RED 12/24oz,PCS,36,76.97991,"2,771.28"
146991,,CLASSIC FESTIVAL KAONG WHITE 12/24oz,PCS,60,76.97991,"4,618.79"
146993,,CLASSIC FESTIVAL NATA DE COCO RED 12/24oz,PCS,48,54.34077,"2,608.36"
146994,,CLASSIC FESTIVAL NATA DE COCO WHITE 12/24oz,PCS,24,54.34077,"1,304.18"
147007,,METRO PM ASSTD CHILDREN TOOTHBRUSH,PCS,50,0.8928,44.64
147019,,555 BEEF LOAF 48/150G,CAN,-1,14.89258333,-14.89258333
147091,,ERASE KOJIC SAN SAKURA WHITENING SOAP 72x135G,PCS,46,54.11611,"2,489.34"
147092,,ERASE KOJIC SAN SAKURA WHITENING SOAP 72x90G,PCS,28,44.78576,"1,254.00"
147095,,ERASE ORGNC GRN TRPL ACTN DTX FC TNR 72x100ML,PCS,25,45.99866,"1,149.97"
147097,,ERASE KERATIN DP CND THRPY W/ARGN OIL 432x25G,PCS,"2,580.00",5,"12,900.00"
147132,,TITUS FINE BALLPEN BLUE 20/50s,PCS,"12,000.00",4.01786,"48,214.32"
147133,,TITUS FINE BALLPEN RED 20/50s,PCS,"4,450.00",4.0625,"18,078.13"
147214,,CHUBBY CHEWY MILK 60/20s,PACK,"1,560.00",14.56116,"22,715.41"
147215,,WILKINS DISTILLED WATER 24/500ML,PCS,696,13.00177,"9,049.23"
147216,,HOLIDAY MEAT LOAF 48/360G,CAN,1,41.32143,41.32143
147327,,LC MAYONNAISE 6/1KL,PCS,30,250.44464,"7,513.34"
147331,V0052,R GARCIA CHART VARIANT 1,PCS,10,3.7,37
147331,V0016,R GARCIA CHART VARIANT 1,PCS,40,3.7,148
147331,V0037,R GARCIA CHART VARIANT 1,PCS,40,3.7,148
147341,,BELO SUN EXPERT FACE COVER SPF40 12x20ML,PCS,72,160.49107,"11,555.36"
147342,,BELO SUN EXPERT TINTED SNSCRN SPF50 24x10ML,PCS,24,151.5625,"3,637.50"
147343,,BELO ESSENTIAL SMOOTHENING SOAP 24x3/65G,PACK,96,70.53571,"6,771.43"
147344,,BELO KOJIC EXTRA MOISTURE 36x2/65G Sv15,PACK,72,109.375,"7,875.00"
147345,,BELO KOJIC CLASSIC SOAP 24x2+1/65G,PACK,312,107.14286,"33,428.57"
147391,,LEWIS AND PEARL COLOGNE FANTASY 36/50ML,PCS,252,20.4623,"5,156.50"
147449,,CLEENE FACIAL TISSUE TRAVEL PINK 100/75pulls,PACK,100,25.3125,"2,531.25"
147470,,DONA ELENA PURE OLIVE OIL 12/1L,PCS,120,366.46135,"43,975.36"
147491,,DANES BLOCK WHOLE CHEESE 24/180G,PCS,216,36.7283,"7,933.31"
147492,,DANES BLOCK WHOLE CHEESE 12/450G,PCS,72,91.82059,"6,611.08"
147495,,LIPTON YELLOW TB BLK ENV ID FS SIP2 12x100/2G,PCS,"3,600.00",2.43839,"8,778.20"
147557,,UTOPLEX TRACING PAPER 72GSM 42inchX18M,½MT,180,13.08033,"2,354.46"
147559,,UTOPLEX TRACING PAPER 92GSM 42inchX18M,½MT,180,20.42,"3,675.60"
147630,,SILVER SWAN EXTRA SPICY CHILI SAUCE 24/330G,PCS,48,31.27716,"1,501.30"
147661,,GOLDEN PAGODA SPECIAL BIHON YELLOW 500G,PACK,"1,470.00",21.62946,"31,795.31"
147672,,ALASKA POWDERED FILLED MILK 30/300G,PACK,"33,570.00",62.4005,"2,094,784.79"
147677,,GOLDEN DRAGON CREPE PPR WHITE 80 20 200s,PCS,200,4.85,970
147726,,JIMMS 5 N 1 COFFEE MIX 30/20/21G,PCS,"15,600.00",7.38583,"115,218.95"
147728,,JIMMS 5 N 1 COFFEE MIX 30/12/21G,BOX,"1,170.00",88.6299,"103,696.98"
147766,,STICK EE WHT GLUE W/GLUE APPLCTR 40ML,PCS,432,9.87723,"4,266.96"
147800,,CELL 4X10 PE CAMEL,PACK,900,9.12946,"8,216.51"
147828,,VITA COCO PINEAPPLE 12x330ML,PCS,1,37.55381,37.55381
147941,,GOYA BAR MILK CHOCOLATE 18x24x35G,PCS,432,13.97029,"6,035.17"
148063,,SUMMIT NATURAL SPRING WATER 4x5+1/500ML,PACK,112,38.30219,"4,289.85"
148104,,DRAMBUIE REGULAR 700ML/750ML,BOT,30,720,"21,600.00"
148109,,GOYA RAISINS MILK CHOCOLATE 18/24/38G,PCS,"2,160.00",13.97029,"30,175.83"
148167,,MONEA POWER DOSE HAIR COLR PRTCT 16/250G,PCS,10,116.8125,"1,168.13"
148168,,SWALLOW QR COAT SUPER SHINE 288/5ML,PCS,1,16.07142,16.07142
148176,,FUNKY SPAGHETTI FLAVOR 100x23G,PCS,1,4.26475,4.26475
148227,,KID ART CRAYON R024KA VN 24 COLOR,PCS,84,16.07143,"1,350.00"
148229,,LONGLITE BL 54 VOLCANO BBQ LIGHTER,PCS,112,70.71429,"7,920.00"
148279,,BADGE BIG No 580 24s,PCS,168,6.69643,"1,125.00"
148280,,BADGE SMALL No 450 48s,PCS,477,4.01786,"1,916.52"
148305,,KLEENFOIL SAMPLER 30CMX5M 48s 904,ROLL,576,29.30484,"16,879.59"
148308,,3X A DAY TOOTHBRUSH RESPONSE,PCS,7,8,56
148312,,FLAWLESSLY U WHTSOAP PPYA CALMNSI 144x65G,PCS,576,10.40192,"5,991.51"
148313,,FLAWLESSLY U WHTSOAP PPYA CALMNSI 96x90G,PCS,288,21.70186,"6,250.14"
148314,,FLAWLESSLY U WHTSOAP PPYA CALMNSI 72x125G,PCS,216,25.89257,"5,592.80"
148315,,FLAWLESSLY U WHTSOAP GRN PPYA CALMNSI 144x65G,PCS,144,12.94628,"1,864.26"
148316,,FLAWLESSLY U WHTSOAP GRN PPYA CALMNSI 96x90G,PCS,768,23.94689,"18,391.21"
148317,,FLAWLESSLY U WHTSOAP GRN PPYA CALMNSI 72x125G,PCS,72,28.81105,"2,074.40"
148338,,ELLIPS COLOGNE SECRET GARDEN 36/65ML,PCS,72,68.99347,"4,967.53"
148367,,MYRA WHITENING SOAP PAPAYA W/HANGER 9+3/45G,SET,55,96.462,"5,305.41"
148378,,EMPEROR BAKING SODA 24x220G,BOX,288,18.67599,"5,378.69"
148379,,EMPEROR BAKING SODA 12x450G,BOX,168,32.18391,"5,406.90"
148381,,NESCAFE ORIGINAL TWIN PACK 200x56G,PCS,"109,400.00",8.39732,"918,666.81"
148385,,FUNDADOR DOUBLE LIGHT 5+1/700ML,CTN,49,"1,059.84","51,932.34"
148392,,VINN DWL KALAMANSI 18x750ML,PCS,9,28.125,253.125
148407,,VINN DWL APPLE 18x750ML,PCS,15,21.20536,318.0804
148475,,BABYZONE FACE SHIELD,PCS,2,4.46429,8.92858
148476,,BODY LUXURIES HS RUNNING WATERS 48x29ML,PCS,150,33.75,"5,062.50"
148478,,BODY LUXURIES HS BLACK VANILLA 48x29ML,PCS,138,33.75,"4,657.50"
