ISLAND CITY MALL,,,,,
POS UNPOSTED SALES,,,,,
"AS OF JUNE 21, 2022",,,,,
Item No.,Variant Code,Description,Quantity,Unit Cost,Amount
108732,,JBB SHAMPOO GOLD 500ML,2,109.8234,219.65
108733,,JBB SHP SOFT n SHNY 200ML,10,64.57254,645.73
108735,,PEEWEE SPICY CHILI 25G,"1,168.39",3.54683,"4,144.08"
108739,,JBB SHP SFT N SHNY 100ML,23,35.14514,808.34
108741,,JBB TT TOE WASH 500ML,3,103.17083,309.51
108752,,SEL M S CHOC 245ML,154,0, -   
108755,,JBB TT TOE WASH 100ML,13,25.29801,328.87
108794,,WINGS AG DET PDR 1KL,45,78.70982,"3,541.94"
108806,,WINGS AG PDR 40G/52G,491,3.59375,"1,764.53"
108807,,GIV B SOAP VIOLET 76G,24,5.73201,137.57
108809,,GIV B SOAP BLUE 76G,11,7.83482,86.18
108821,,GIV B SOAP PINK 76G,26,7.83482,203.71
108824,,R CSTR CHEDR 24G,599,3.75546,"2,249.52"
108825,,RIZAL MATCH 10s,"1,766",10.41667,"18,395.84"
108829,,CALUMET BKNG PWDR 50G,939,6.3819,"5,992.60"
108832,,GOLDEN F P OIL 250ML,28,22.75023,637.01
108875,,DM SWTND OR JCE 240ML,108,12.84547,"1,387.31"
108878,,DM FOUR SEASONS JCE 202,208,13.5517,"2,818.75"
108881,,BB T CALDERETA 155G,16,14.1475,226.36
108883,,F SPGHTI 800G,55,41.48993,"2,281.95"
108892,,FRESCA T CALD 175G,476,14.66109,"6,978.68"
108896,,BB T ADOBO 155G,53,14.12629,748.69
108898,,BB T AFRITADA 155G,20,14.03705,280.74
108901,,TANG GRAPE 25G/19G,669,6.60061,"4,415.81"
108903,,F ELBOW MAC 400G,6,19.90143,119.41
108905,,F ELBOW MAC 1KL,19,44.86615,852.46
108907,,1611 COMB,5,6.875,34.38
108917,,SKIST DOY ORGE 185ML,156,4.50944,703.47
108919,,ANCHOR FC MILK 1L,12,59.27979,711.36
108920,,M LEON CORN OIL 1/2GAL,8,134.71142,"1,077.69"
108922,,CR M ACID RMX 460ML,5,11.91507,59.58
108927,,MARCA LEON VEG OIL 1L,13,71.08101,924.05
108930,,MARCA LEON VEG OIL 500G,20,36.55637,731.13
108931,,CT CHUNKS IN WTR 184G,8,27.16899,217.35
108949,,BESTFOODS SS DOY 220ML,63,29.13762,"1,835.67"
108960,,BF MAYO MAGIC DP 220ML,234,24.83968,"5,812.49"
108966,,LC HAM SPREAD 80ML,52,17.64564,917.57
108970,,LC TUNA SPREAD 80ML,84,17.36747,"1,458.87"
108972,,LC BACON SPREAD 80ML,62,17.1106,"1,060.86"
108974,,PED AD BEEF n VEG 3KG,6,278.92714,"1,673.56"
108978,,OK APPLE J 200ML,290,3.05193,885.06
108984,,PED AD CHKN n VEG 1.5KG,4,"2,828.29","11,313.16"
109005,,PED AD BF n VEG 1.5KG,7,167.32237,"1,171.26"
109006,,WHISKAS D TUNA 1.2KG,4,144.33281,577.33
109008,,PED AD BEEF n VEG 10KG,1,723.50943,723.51
109010,,PED AD CHKN n VEG 10KG,1,"2,011.27","2,011.27"
109014,,B250 GRAPE 250ML,598,3.68288,"2,202.36"
109028,,PED BEEF CHUNK 130G,104,22.30985,"2,320.22"
109034,,PED PUPPY CHKN 130G,64,18.90229,"1,209.75"
109042,,LONDON B BLADE 10s,13,27.45536,356.92
109047,,PEDIGREE BEEF 700G,8,73.36657,586.93
109048,,FESTIVAL SP BIHON YEL 400G,34,14.86569,505.43
109058,,PEDIGREE PUPPY 400G,13,52.04364,676.57
109062,,VIVA SP BIHON WHT 700G,34,24.23724,824.07
109076,,JUMY L VERM SOT 50G,45,2.71717,122.27
109079,,NES H STARS 300G,14,101.89302,"1,426.50"
109080,,NES K KRUNCH 330G,32,105.38585,"3,372.35"
109083,,PONDS WB TU MF NR 100G,4,146.74107,586.96
109098,,SUNGLO MANGO 200ML,186,1.75694,326.79
109102,,DOVE SH S MOSTR 10ML,183,4.24107,776.12
109110,,KELLOGGS FROSTIES 300G,12,63.6335,763.6
109111,,GT PREM COFFEE 25G,35,12.02964,421.04
109113,,KNR CHKN CUBE 120G,5,42.83603,214.18
109114,,GT PREM COFFEE 100G,26,47.57076,"1,236.84"
109115,,KNR BEEF CUBE P 60G,176,22.67609,"3,990.99"
109118,,KNR BEEF CUBES 120G,84,43.08726,"3,619.33"
109121,,SUNGLO LYCHEE J 200ML,10,3.54832,35.48
109123,,KNR PORK CUBE 60G,482,22.36553,"10,780.19"
109126,,DOVE SH SM 150ML,14,107.63393,"1,506.88"
109137,,YOKI2X CHOCO WAF 480G,36,43.93386,"1,581.62"
109139,,GT PREM COFFEE 50G,20,24.47952,489.59
109144,,DM PIZZA SCE ITALIAN 115G,15,11.9441,179.16
109148,,KNR CRAB N CORN 40G,84,21.64668,"1,818.32"
109154,,ROYAL ELBOW MAC 200G,8,18.6185,148.95
109159,,ROYAL ELBOW MAC 400G,24,31.31645,751.59
109162,,ROYAL ELBOW MAC 1KG,22,72.40063,"1,592.81"
109163,,ROYAL SALAD MAC 200G,41,18.62109,763.46
109167,,ROYAL SALAD MAC 400G,26,32.83682,853.76
109169,,ROYAL SALAD MAC 1KG,68,72.38416,"4,922.12"
109174,,ROYAL SPAGHETTI 400G,30,33.82733,"1,014.82"
109179,,ROYAL SPGHTI 800G,49,"19,387.99","950,011.44"
109182,,LC S SPREAD 80ML,158,15.37026,"2,428.50"
109185,,NES K KRUNCH FP 20G,352,8.07046,"2,840.80"
109189,,LC S SPREAD 220ML,18,37.77956,680.03
109193,,LC S SPREAD 470ML,13,80.67279,"1,048.75"
109196,,LC S SPREAD 700ML,13,119.59271,"1,554.71"
109199,,DOVE SH IR BLUE 12ML,"1,605",3.83929,"6,162.06"
109205,,G RAISINS N NUTS MC 38G,23,10.53743,242.36
109209,,PEANUT KISSES 100G,"1,250",20.53571,"25,669.64"
109214,,PEANUT KISSES 200G,894,36.96428,"33,046.07"
109216,,LC MAYONNAISE 220ML,60,44.32159,"2,659.30"
109220,,LC MAYONNAISE 470ML,10,90.82679,908.27
109223,,LC MAYONNAISE 700ML,1,136.93559,136.94
109225,,B BUSTER MC REG WHT 45s,27,11.87693,320.68
109226,,DV SH ST SLKY 12ML,"3,405",3.83929,"13,072.78"
109232,,BLOCK BUSTER 90s,13,24.25375,315.3
109233,,LC HAM SPREAD 220ML,11,52.46956,577.17
109236,,LC HAM SPREAD 470ML,10,113.53591,"1,135.36"
109238,,LC TUNA SPREAD 220ML,17,51.05355,867.91
109240,,LC BACON SPREAD 220ML,23,53.80827,"1,237.59"
109243,,LC BACON SPREAD 470ML,6,114.43742,686.62
109263,,K CRM OF MSHRM 70G,9,22.1425,199.28
109267,,K SINIGANG ORIG YEL 20G,630,7.62104,"4,801.26"
109272,,KNORR LIQ SSONING 1L,15,123.35762,"1,850.36"
109273,,K LIQ SEAS 500ML,36,73.31885,"2,639.48"
109274,,K LIQ SSONING 250ML,85,39.91231,"3,392.55"
109281,,2374 SPOON,1,23.21429,23.21
109289,,SOFTIPS COT BUDS 200T,34,14.21465,483.3
109290,,NESTLE FRESH MILK 1L,143,54.61891,"7,810.50"
109299,,CALLA BAR FC S FRSH 390G,140,18.61607,"2,606.25"
109303,,ROYAL IN CAN 320ML,114,22.01158,"2,509.32"
109307,,SPRITE IN CAN 320ML,409,15.61103,"6,384.91"
109309,,COKE IN CAN 320ML,494,15.19899,"7,508.30"
109310,,COKE LIGHT CAN 320ML,116,16.91703,"1,962.38"
109314,,COKE REG 1.5L,"2,619",28.80875,"75,450.12"
109315,,COKE LIGHT 1.5L,64,29.66939,"1,898.84"
109316,,R TRU ORANGE 1.5L,"1,210",21.94749,"26,556.46"
109365,,TULIP CORNED PORK 340G,3,58.88855,176.67
109385,,SIMPLY SOYA OIL 2L,6,292.55589,"1,755.34"
109390,,CHEETOS CF HOT 8oz,31,75.02495,"2,325.77"
109434,,APEX DW BAR LIME 220G,68,8.43424,573.53
109438,,APEX DW BAR AB 220G,29,8.07098,234.06
109451,,N PAPPLE CONC 1GAL,4,68.41643,273.67
109463,,COFEMATE ORIG 5G,"4,797",1.4322,"6,870.26"
109464,,ALP FC EVAPRTD 154ML,398,16.70545,"6,648.77"
109470,,ABSOLUTE D WTR 5000ML,5,42.35867,211.79
109475,,MAG CS PLAIN 120G,10,30.97521,309.75
109484,,RAM RAISINS 30G,81,6.65321,538.91
109491,,BIGUERLAI SLIM TEA 2G,758,4.92857,"3,735.86"
109499,,JO DCE HOPIA 120G,251,12.5,"3,137.50"
109501,,82 P CMP HEAD 500,3,95.68205,287.05
109503,,505 R NET TWL SPAD,5,25.53245,127.66
109521,,CHEETOS CRUNCHY 8oz,14,74.55938,"1,043.83"
109534,,DM SWTND PINE JCE 46oz,7,35.23079,246.62
109546,,DM SWTND MANGO JCE 202,67,16.05443,"1,075.65"
109549,,TODAYS MIXED FRUIT 1.5,8,26.02607,208.21
109551,,GREEN C 70P MOIST 500ML,24,47.67188,"1,144.13"
109562,,GC ALC MOIST 70P 250ML,48,26.68638,"1,280.95"
109574,,SNOWBIRD SB WHT LGE 100s,41,79.66303,"3,266.18"
109584,,EXPORT CE WHT 3 20s,66,15.4446,"1,019.34"
109587,,H TIME ASSTD 1.5 KL,185,185.12241,"34,247.65"
109588,,CELL 4X6 03 PP EXC,82,22.59584,"1,852.86"
109589,,EXPORT CDL CE O6 20s,3,33.25597,99.77
109593,,SKYFLAKES 10/25G,"2,328",27.74073,"64,580.42"
109598,,BENSDORP COCOA,45,80.62333,"3,628.05"
109601,,BENSDORP COCOA 250G,75,40.89719,"3,067.29"
109602,,ESK FC CLSC WHT 75ML,39,19.59866,764.35
109608,,EXPORT CE EC 10 10s,13,30.36661,394.77
109618,,SUPERSCENT OIL 100ML,57,40.55317,"2,311.53"
109620,,M PINA SUKANG PUTI 1/2G,1,34.354,34.35
109623,,EXPORT CDL ESP EC12 10s,5,33.53134,167.66
109624,,LH 3 NTV BBAG SML/PCH,1,9.30357,9.3
109640,,ARG BEEF LOAF 100G,56,8.39728,470.25
109643,,R SUPERSCENT OIL 25ML,428,13.05606,"5,587.99"
109645,,ARG MEAT LOAF 100G,56,8.18005,458.08
109647,,LUCKY 7 CN 100G,167,8.31901,"1,389.27"
109651,,ARGENTINA CB 150G,"1,417",19.08012,"27,036.53"
109652,,R SUPERSCENT OIL 50ML,151,21.33478,"3,221.55"
109667,,EXPORT CE EC 14 8s,1,30.94778,30.95
109674,,EXPORT CE EC 16 4s,9,18.1285,163.16
109685,,LIW VC WHT 1 6s,14,34.60354,484.45
109688,,LIW VC WHT 2 6s,23,29.49073,678.29
109692,,LIWANAG VC YEL 2 6s,6,27.80651,166.84
109694,,CDO ND COCO RED 680G,16,51.17676,818.83
109696,,LIW EC WHT 5 20s,25,24.90462,622.62
109702,,EXPORT CE EC 18 4s,12,6.28083,75.37
109713,,EXPORT CE EC 19 4s,2,44.40888,88.82
109716,,EXP CDL ESP W 24 2s,3,60.529,181.59
109719,,RHEA ALC COMP 70P 120ML,19,17.52277,332.93
109721,,SUN SSCYGTI KIDDIE P109,10,92.67857,926.79
109730,,EXPORT CE EC 20 2s,4,28.4375,113.75
109732,,EXP CDL ESP EC20 4s,3,53.14126,159.42
109735,,EXPORT CDL ESP 22 3s,12,83.99103,"1,007.89"
109741,,NL SALAD CUT MACARONI,15,6.18347,92.75
109765,,ZIM GC APPLE TRG 500ML,2,66.12756,132.26
109771,,ZIM GC APPLE TRG 250ML,6,40.96555,245.79
109776,,CHEEZY CORN CRNCH 70G,162,10.62635,"1,721.47"
109779,,COMARK M ACID COML 250ML,3,13.11503,39.35
109785,,LC CHICKEN SPREAD 80ML,134,16.90736,"2,265.59"
109820,,980 10 BEYBLADE SPEED,11,29.01786,319.2
109830,,BB DBL TROUBLE 30G,40,4.50893,180.36
109831,,BB CHEESE CRAZE 30G,170,4.50893,766.52
109836,,CELL 3X10 CHAMPION,41,6.64449,272.42
109837,,CELL 3X16 CHAMPION,71,11.26697,799.95
109856,,CR P TAWAS 100G CUP,12,6.94959,83.4
109860,,ROYAL TAWAS 250G,20,4.87739,97.55
109862,,ROYAL TAWAS 500G,13,10.02588,130.34
109870,,FESTIVAL COCOA 500G,26,15.94363,414.53
109884,,LOTUS BT TISSUE 1R,111,5.17857,574.82
109890,,DAK PORK L MEAT 340G,5,53.53313,267.67
109893,,DAK CHOPPED HAM 340G,1,76.02025,76.02
109906,,ORCHIDS BT 2P SINGLE,40,7.41416,296.57
109907,,H GENTLE BT ORNGE 1r,272,5.17854,"1,408.56"
109909,,H GENTLE BT ORNGE 4R,66,21.78567,"1,437.85"
109910,,H GENTLE BT VIOLET 1r,216,5.17858,"1,118.57"
109911,,H GENTLE BT GREEN 1R,187,5.17857,968.39
109912,,H GENTLE BT BLUE 1R,204,5.17858,"1,056.43"
109915,,ORCHIDS B BT 2P 4rolls,5,23.66071,118.3
109916,,H GENTLE BT PINK 1r,297,5.17859,"1,538.04"
109917,,EXPORT CE EC 5 20s,4,22.95485,91.82
109919,,RHEA ALC COMP 70P 250ML,21,23.80501,499.91
109924,,ISLA W IODZE SALT 500G,396,3.66067,"1,449.63"
109930,,CHEFS BEST LARD 500G,10,32.72313,327.23
109934,,CHEFS BEST LARD 250G,13,15.1265,196.64
109943,,CHEFS BEST MARG 250G,91,14.41967,"1,312.19"
109946,,FEST CORN STRCH 500G,74,15.75896,"1,166.16"
109948,,FEST FLOUR 1ST CLS 1KL,164,32.6524,"5,354.99"
109949,,LIPOVITAN SYR 150ML,73,22.17983,"1,619.13"
109950,,FESTIVAL CORN STARCH 1KL,160,31.116,"4,978.56"
109951,,FEST FLOUR 3RD CLASS 2KL,139,50.66964,"7,043.08"
109953,,FEST FLOUR 1STCLS 2KL,62,65.96051,"4,089.55"
109956,,ROYAL CASSAVA STARCH 500G,225,10.30613,"2,318.88"
109957,,1236 ALATN PAIL 6G,6,122.40833,734.45
109961,,FILTASTE KAONG W 32oz,1,92.92982,92.93
109966,,CELL 7X12 02 EXCEL,3,53.56277,160.69
109970,,FT KAONG GRN 12oz,7,31.71006,221.97
109971,,FIL KAONG W 12oz,2,31.96672,63.93
109975,,ROYAL CASVA STRCH 1KL,114,20.40722,"2,326.42"
109978,,FESTIVAL COCOA 250G,18,8.21391,147.85
109997,,FOF SALABAT 100G,8,7.45636,59.65
109999,,TANDUAY SUPERIOR 750/700ML,3,103.01441,309.04
110001,,FESTIVAL SKIM MILK 250G,63,20.9241,"1,318.22"
110002,,TANDUAY WHITE 750ML,13,34.73281,451.53
110003,,CELL 3X5 02 EXCELLENT,30,9.29619,278.89
110004,,FESTIVAL SKIM MILK 500G,24,41.25669,990.16
110012,,OKIME IODIZED SALT 200G,"1,490",1.69643,"2,527.68"
110013,,CELL 6X8 03 EXCELLENT,9,40.40582,363.65
110014,,OKIME IODIZED SALT 400G,486,3.03572,"1,475.36"
110018,,PANDA RICE PLSTK 2KG,8,63.42846,507.43
110024,,JAMAICA LIME JUICE 350ML,284,18.27776,"5,190.88"
110025,,OKIME IODIZED SALT 800G,225,5.44638,"1,225.44"
110026,,LONDON GIN 700ML,12,48.3308,579.97
110030,,PAC IOD SALT 500G,103,4.13254,425.65
110031,,PACIFIC IOD SALT 1KL,2,8.30338,16.61
110036,,CR IOD SALT 500G,269,5.08931,"1,369.02"
110044,,CR IOD SALT 1KL,101,8.29332,837.63
110047,,C FEST CAKE FLOUR 500G,241,16.24592,"3,915.27"
110048,,FEST FLOUR 3RDCLS 1KL,782,25.3125,"19,794.38"
110050,,FEST FLR 3RD CLSS 500G,"1,775",14.17323,"25,157.48"
110052,,C FEST AP FLOUR 500G,"1,239",17.14286,"21,240.00"
110054,,FEST FLR 1ST CLSS 500G,205,14.55356,"2,983.48"
110078,,GODY CDL E 22 YEL 4s,1,87.98175,87.98
110086,,PETALS L SOAP BLUE,2,2.41471,4.83
110087,,JASMINE BT 2P SINGLE,32,4.4656,142.9
110105,,K 095 C PLASTIC BASIN,2,46.42857,92.86
110119,,BAYGON LM REP STRTER,1,153.41164,153.41
110135,,CELL 4X10 PE WINNER,1,5.86364,5.86
110140,,FEST SP BIHON YEL 700G,25,26.43371,660.84
110156,,CELL 5X8 PP EXCELLENT,3,5.37536,16.13
110171,,P CRISPY CP ORIG 100G,416,8.31468,"3,458.91"
110172,,P C CTNG ORIG 200G,139,16.57169,"2,303.46"
110182,,P CRISPY CTNG GRLC 200G,180,17.83613,"3,210.50"
110185,,CRICKET ELEC SIMP,3,22.79908,68.4
110186,,CRICKET POCKET SIMP,1,21.20547,21.21
110204,,GOLDEN SUN SALT 800G,179,5.62493,"1,006.86"
110207,,ATLANTIC IODIZED SALT 1KL,156,6.9643,"1,086.43"
110210,,DOL PA 100P JCE 240ML,111,13.37359,"1,484.47"
110211,,ATLANTIC IOD SALT 500G,342,3.61608,"1,236.70"
110213,,ATLANTIC IOD SALT 250G,608,2.05358,"1,248.58"
110223,,LION KINUGAY 800G,147,27.10001,"3,983.70"
110224,,DM F COCKTAIL 825G,9,59.12948,532.17
110225,,LION KINUGAY 400G,568,13.75,"7,810.00"
110226,,743 ARA NS SOAP CASE,26,6.10191,158.65
110259,,ZIM GC APPLE R 250ML,2,25.318,50.64
110265,,OFF OVERTIME LOT 50ML,28,48.84105,"1,367.55"
110266,,OFF OVERTIME LOT 6ML,161,3.43336,552.77
110286,,LA PRIMA CLASSIC SPAG 450G,9,26.89296,242.04
110287,,EGGHEADS CHOC BALLS 25s,36,10.63885,383
110289,,BEE BOP 27s,6,12.31969,73.92
110290,,LE PREGO SPAGHETTI 1KG,7,36.72539,257.08
110291,,CHOCOLOTTO MELON 25s,23,11.94495,274.73
110299,,HAPPY FEST TOOTHPICK,75,2.36999,177.75
110331,,T FRUIT SLICE MARSH 55G,114,8.29555,945.69
110335,,MELLO PSTL MARSH 27G,110,4.28765,471.64
110337,,WINNER MEAT LOAF 100G,20,7.78783,155.76
110340,,AUSTRALIAN K NORTE 100G,88,8.43937,742.66
110343,,WINNER CORNED BEEF 150G,16,16.03076,256.49
110345,,PAL HONEY GOLD 375ML,25,36.82735,920.68
110346,,PAL HONEY GOLD 750ML,6,73.27435,439.65
110354,,PEANUT KISSES 20G,"3,024",5.75,"17,388.00"
110355,,MELLO MALLOWSPORT 135G,44,20.23202,890.21
110359,,EL RANCHO BEEF LOAF 155G,42,10.7277,450.56
110360,,LION CENTRAL 500G,"7,413",15.35,"113,789.55"
110361,,CDO KAONG WHITE 340G,4,30.29185,121.17
110365,,SILVER CRUNCH CHOC 20s,34,8.32347,283
110368,,LION CENTRAL 1KL,"1,748",31,"54,188.00"
110370,,FEST REFND SUGAR 500G,12,13.29919,159.59
110373,,FEST CENTRAL SUGAR 1KL,194,22.64886,"4,393.88"
110374,,FEST CENTRAL 500G,101,12.28757,"1,241.04"
110375,,LION CENTRAL 2KLS,224,62.15,"13,921.60"
110376,,LION CENTRAL 250G,"13,401",8.05,"107,878.05"
110384,,SILVER CRUNCH MC 25s,25,9.30134,232.53
110387,,GLDN SUN SALT 400G,337,3.03572,"1,023.04"
110397,,DM CDL WHT 2.00 25s,37,30.98213,"1,146.34"
110398,,DM CANDLE 2.00 50s,41,54.4639,"2,233.02"
110439,,HFORD CB ONION 340G,1,87.5,87.5
110441,,LIBBYS CB SMOKE 340G,1,64.75214,64.75
110445,,LP WRCTSHR SAUCE 150ML,6,57.45941,344.76
110455,,DM CRM ORN S 425G,137,23.74758,"3,253.42"
110459,,DM WHL K CORN 420G,126,24.18156,"3,046.88"
110460,,DM PEACH HALVES 825G,14,51.45287,720.34
110475,,HS CHOCO F SYRUP 650G,13,119.03054,"1,547.40"
110492,,PALM CBEEF PLN 326G,2,111.60708,223.21
110505,,LIBBYS V SSGE 5oz/4.6oz,149,25.74372,"3,835.81"
110512,,LION REFINED SUGAR 2KG,229,76.25,"17,461.25"
110515,,LION REFINED SUGAR 1KG,"1,220",38.0357,"46,403.55"
110516,,LION REFINED SUGAR 500G,"2,020",19.01786,"38,416.08"
110518,,LION REFINED SUGAR 250G,"3,174",9.6875,"30,748.13"
110530,,SKYFLAKES No2 850G,106,100.48503,"10,651.41"
110534,,LM SM REG BULALO 40G,734,11.69643,"8,585.18"
110580,,AGAD TABLEYA 12s,17,8.92863,151.79
110587,,OVALTINE AIO 18G/20G,573,2.73027,"1,564.44"
110589,,P WAX COLORLESS 450G,3,79.86402,239.59
110590,,PLEDGE PST WAX COL 90G,5,10.21952,51.1
110608,,UFC CATSUP REG 550G,265,19.36197,"5,130.92"
110629,,UFC TOMATO SCE 200G,11,8.38724,92.26
110633,,UFC TOMATO SCE 1KG,3,36.55933,109.68
110636,,UFC SPAGHETTI SCE 1KG,12,46.7,560.4
110638,,GF PALM OIL 950ML,11,79.18723,871.06
110640,,GOLDEN F P OIL 485ML,9,36.71562,330.44
110643,,BAMBI COOKING OIL 1L,2,51.36462,102.73
110649,,RINBEE CHSE STK 26G/24G,"1,767",3.27779,"5,791.85"
110653,,OISHI PRWN C SPICY 26G,"1,602",3.27662,"5,249.15"
110658,,G LION S PUTI 1/2GAL,5,26.20809,131.04
110661,,MOBY CHOCOLATE 65G,12,7.8575,94.29
110663,,OISHI P FRIES PLN SLTD 50G,86,6.08154,523.01
110667,,ML COT BUDS OR C 200T,10,17.34668,173.47
110690,,ECO CC SW WL 12z 25s,1,179.46429,179.46
110708,,555 SARD SPAN NO 155G,65,12.97306,843.25
110733,,RO1500NL MC RD BLK,34,6.44643,219.18
110734,,G TWR SPCL MISUA 12s,4,8.0669,32.27
110735,,SUN MAC ELBOW 400G,8,21.54237,172.34
110753,,MS BBQ MARINADE MIX 50G,63,17.77714,"1,119.96"
110758,,MS CALDRTA MIX SS 50G,68,18.55635,"1,261.83"
110759,,SUPER MISUA WHITE 12s,41,8.9227,365.83
110760,,DOL PA TID 227G,28,13.09941,366.78
110770,,DOL PA CHNKS 836G,5,40.54754,202.74
110771,,C M ACID RM 460ML,12,10.36519,124.38
110774,,C M ACID PURE 250ML,15,10.7732,161.6
110775,,DOLE PA 100P JCE 2.9L,8,72.12665,577.01
110777,,SS FRUIT MIX 822G,330,40.25,"13,282.50"
110779,,SS FRT MIX 3.06KG,200,"10,454.12","2,090,823.85"
110788,,DOL PA 100P J 1.36L,10,28.79556,287.96
110791,,DOLE TFC MCHER 432G,39,30.07269,"1,172.83"
110796,,DOLE TFC M CHER 822G,4,45.61682,182.47
110799,,BIO GS TMLS BGE 135G,54,12.54371,677.36
110801,,9422 B AMIGO BASIN BLK,5,17.3117,86.56
110806,,DOLE PA SLICED 560G,1,33.97401,33.97
110813,,PONS W+ORG PPYA 115G,4,24.37355,97.49
110814,,CHAMP SPL BIHON 250G,26,10.01617,260.42
110829,,110 GOLDEN PEACOCK BASIN,20,10.71375,214.28
110846,,TANCHO POMADE 40G,1,53.19667,53.2
110848,,TANCHO POMADE 60G,1,68.42833,68.43
110886,,MT AA SARSA 325G,118,17.44724,"2,058.77"
110893,,HEINZ  T KETCHUP 300G,34,30.30994,"1,030.54"
110910,,LA ESP OLIVE OIL 500ML,1,171.09444,171.09
110916,,LA ESP XV OLIVE OIL 250ML,1,104.96207,104.96
110921,,EASYWRAP AFOIL 5MTR,68,16.96075,"1,153.33"
110922,,EASYWRAP AFOIL 8MTR,48,25.1176,"1,205.64"
110933,,FAM PPL 4X4X7 24s,5,21.39156,106.96
110936,,FAM PPL 5X5X10 24s,9,35.51937,319.67
110939,,FAM PPL 7X7X11 24s,16,45.81335,733.01
110947,,400 HTOP PAIL WOC 4G,17,55.70074,946.91
110970,,349 UNI LAUNDRY STOLL SQ.,3,18.74212,56.23
110972,,SR ANGEL HAIR 500G,1,51.32,51.32
110974,,SR SPAGHETTI 500G,3,48.24577,144.74
110987,,8523 ORO BASIN 23inc,5,121.25258,606.26
111009,,BIODERM OINTMNT TIN 5G,35,12.02541,420.89
111010,,IPI MANZANILLA 50ML,202,12.7483,"2,575.16"
111031,,GLOW AF SMPLR 8M,6,29.46438,176.79
111036,,DAZZ DWP LIME C 200G,234,13.30467,"3,113.29"
111038,,FRESH EGGS LARGE,"28,017",4.3,"120,473.10"
111045,,RED HORSE 1LIT,43,50.52514,"2,172.58"
111048,,SAN MIG SDB 330ML,15,22.19968,333
111052,,SAN MIG LB 330ML,51,19.7518,"1,007.34"
111060,,CALI ICE BOT 330ML,49,15.9754,782.79
111062,,SAN MIG BEER C 330ML,154,21.93268,"3,377.63"
111064,,SR TRIVELLE 500G,1,51.67194,51.67
111067,,SR ELBOW 500G,15,48.72238,730.84
111068,,FRESH EGGS MEDIUM,"22,401",4.1,"91,844.10"
111077,,RED HORSE C 330ML,183,19.41659,"3,553.24"
111083,,AL EVAPORADA 370ML,"1,071",16.74044,"17,929.01"
111091,,SAN MIGUEL BEER 1L,71,54.78648,"3,889.84"
111094,,RED HORSE 500ML,16,26.41568,422.65
111101,,SM TB W/CAP 8184,20,7.77681,155.54
111103,,RH STALLION 330ML,35,16.85434,589.9
111106,,PAM BB DRY PANTS XL 26s,9,265.08036,"2,385.72"
111122,,SPRINGMAID TB 8171A,2,6.67248,13.34
111124,,SMAID TRVLLERS TB 8165,4,5.56214,22.25
111126,,BAYGON MULTI IK KB 300ML,15,100.06242,"1,500.94"
111128,,HS UNSWTND COCOA 8oz,6,138.8866,833.32
111129,,BAYGON LIQ MOSQ REF,3,83.313,249.94
111135,,PAM BB DRY PANTS XXL 22s,4,265.08036,"1,060.32"
111161,,SMUCKERS S ORGE M 340G,1,83.1608,83.16
111162,,SMUCKERS APRICOT 12oz,1,83.00778,83.01
111179,,HC VIGIL GLS WC W,14,19.07043,266.99
111183,,2152AB SNY LUNCH BOX,1,17.30146,17.3
111201,,243 SUNNY LUNCH BOX,4,18.82869,75.31
111203,,505 SNY TMBLR 450ML WC,16,19.19625,307.14
111216,,8213 SNY P FOOD CONT,1,87.94583,87.95
111242,,MIK MIK MILK PWDR 22s,295,9.71851,"2,866.96"
111245,,MIK2X CHOCO PWDR 22s,217,9.7217,"2,109.61"
111268,,CHOBIZ MILK CTD BIS 20s,41,12.24923,502.22
111271,,CHOBIZ PANDAN CTD 20s,20,12.26271,245.25
111273,,CHOBIZ SBRY CTD 20s,4,11.97996,47.92
111279,,895 SW CL CLIP 12s,6,18.38344,110.3
111286,,ML COTTON BUDS 100T,75,6.0444,453.33
111287,,5050 S FOOD CONT WC,3,40.35266,121.06
111297,,DR KAUFMANN IR SOAP 80G,10,20.32701,203.27
111299,,JOYSTIX WSTCK PANDAN 60s,19,36.54031,694.27
111300,,26045 21 TAI EYELASHES,20,28.57143,571.43
111301,,ESK FC CLSC W 225ML,7,43.68689,305.81
111305,,NAT SPRING D WATER 1.5L,228,15.47576,"3,528.47"
111318,,9636 S TMBLR WITH CVR,4,6.85615,27.42
111329,,L PALS FB SG 8oz/9oz,5,45.53257,227.66
111340,,BBFLO FB RTLEHOOD 8oz,2,45.33385,90.67
111348,,9319 SNY DBL SOAP TRAY,9,6.9252,62.33
111350,,2013 10 6D BEYBLADE,2,22.32143,44.64
111359,,BBFLO FB TRAN HEXA 8oz,10,25.05128,250.51
111375,,DOLE PA 100P JCE 190ML,43,10.65793,458.29
111376,,GLADE CG ORG SQZ 70G,3,68.76791,206.3
111377,,GLADE CG LEMON B 70G,5,71.15786,355.79
111426,,P PASTE WAX RED 450G,4,76.16682,304.67
111432,,PLEDGE WAX NAT 90G,11,10.12336,111.36
111449,,MICHAEL ALOE SH G 250ML,10,13.39001,133.9
111455,,BAYGON SPRYR REG,2,44.6198,89.24
111457,,BAYGON AD MK 300ML,9,99.62256,896.6
111459,,QUEEN BEE PBUT 150G,4,29.62783,118.51
111479,,911 SNY CUTLERY HLDR,1,25.61913,25.62
