ALTURAS MAIN,,,,,,,
INVENTORY VALUATION REPORT,,,,,,,
"AS OF DECEMBER 31, 2021",,,,,,,
ITEM CODE,VARIANT CODE,DESCRIPTION,UOM, QUANTITY , COST W/O VAT , TOTAL COST ,
636083,,GOLDEN TREE LAVENDER PPR PK HANG 24x300G,PACK,3,53.97286,161.91858,
636141,,YF32 HAIR BAND 12s,PCS,1,5.35722,5.35722,
636149,,28002 2 TRADING CARD GAME 12s,PCS,-646,2.1205,"-1,369.84",
636158,,277 BANGLES SET,SET,6,11.38353,68.30118,
636159,,GEFI BLADES 100crd/20box/5s,PCS,"7,362.00",8.125,"59,816.25",
636160,,ADORO/GEFI DISPOSABLES RAZORS 20x100s,PCS,606,3.315,"2,008.89",
636161,,YF08 PONY FEATHER 12s,PCS,-3,5.65179,-16.95537,
636169,,YF59 PONY 6x2s,CARD,-14,10.11607,-141.62498,
636180,,2800 6 TRADING CARD GAME 24s,PCS,-669,2.125,"-1,421.63",
636188,,VS1 PROTECTOR 24x120ML,PCS,329,92.85714,"30,550.00",
636189,,VS1 PROTECTOR 12x250ML,PCS,323,136.60714,"44,124.11",
636208,,F823 INSECTS,PACK,1,52.67833,52.67833,
636211,,JPH 8 ROUND POT HOLDER,PCS,-1,6.25,-6.25,
636229,,MARINA BODY MIST LB/MOROCCAN BLUE 36x100ML,PCS,72,38.78125,"2,792.25",
636230,,MARINA BODY MIST AE/PINK CITY 36x100ML,PCS,74,38.78125,"2,869.81",
636232,,MY BABY POWDER SOFT n GENTLE 144x50G,PCS,13,11.16063,145.08819,
636233,,MY BABY POWDER SOFT n GENTLE 72x100G,PCS,6,19.12533,114.75198,
636236,,MY BABY POWDER SWEET FLORAL 144x50G,PCS,1,11.16083,11.16083,
636239,,MY BABY POWDER SWEET FLORAL 36x350G,PCS,-6,54.6075,-327.645,
636240,,MY BABY POWDER FRESH FRUITY 144x50G,PCS,40,11.16071,446.4284,
636241,,MY BABY POWDER FRESH FRUITY 72x100G,PCS,-4,19.125,-76.5,
636242,,MY BABY POWDER FRESH FRUITY 150G,PCS,10,26.71458,267.1458,
636243,,MY BABY POWDER FRESH FRUITY 36x350G,PCS,72,57.33705,"4,128.27",
636244,,MY BABY POWDER AROMA THERAPY 72x100G,PCS,146,21.75843,"3,176.73",
636245,,MY BABY POWDER AROMA THERAPY 72x150G,PCS,151,30.1219,"4,548.41",
636246,,MY BABY MILK SOAP ORIGINAL 24x200ML,PCS,96,39.46429,"3,788.57",
636248,,MY BABY MILK SOAP SWEET FLORAL 24x200ML,PCS,96,39.46429,"3,788.57",
636249,,MY BABY MILK SOAP SWEET FLORAL REF 12x400ML,PCS,48,54.1875,"2,601.00",
636268,,118 PONY 76s,PCS,4,0.32896,1.31584,
636277,,STAR MARGARINE CARAMEL 96x100G,PCS,480,24.375,"11,700.00",
636278,,MAGNOLIA ALL PURPOSE CREAM 12x2/250ML Sv10,PACK,2,81.85193,163.70386,
636282,,GOODY MANGO CANDY 20x50s,PACK,5,23.66071,118.30355,
636284,,DIABETASOL VANILLA 6x600G wf,PACK,18,643.62054,"11,585.17",
636285,,DIABETASOL CHOCOLATE 6x600G wf,PACK,14,643.62054,"9,010.69",
636286,,BEN 10 CHOCO SNACK W/CHOCO CREAM 6x12x45G,PCS,3,18.0506,54.1518,
636288,,JUJU CHOCOLATE BISCUIT 60x54G,PACK,-2,13.1372,-26.2744,
636289,,JUJU MILK BISCUIT 60x54G,PACK,1,11.5,11.5,
636290,,JUJU NUMBER BISCUIT 48x95G,PACK,12,20.04464,240.53568,
636291,,JUJU FLD BISC W/MILK CRM FILLING 8x24x26G,PCS,7,11.38951,79.72657,
636292,,JUJU MILK BISCUIT 8x24x22G,PCS,16,10.18415,162.9464,
636293,,JUJU BARBIE POPPING CNDY STRAWBERRY 6x40x5G,PCS,3,4.29021,12.87063,
636295,,JUJU POKEMON POPPING CANDY COLA 6x40x5G,PCS,34,4.29018,145.86612,
636296,,JUJU POKEMON LPOP PPING CANDY COLA 288x13.8G,PCS,14,7.72321,108.12494,
636297,,JUJU SODA CANDY 36x78G,PCS,72,19.88839,"1,431.96",
636303,,JUJU LOLLIPOP ON A RING HELLO KITTY 144x15G,PCS,4,13.3244,53.2976,
636304,,JUJU CANDY WRIST BAND FLD CANDY HK 96x8G,PACK,2,27.80134,55.60268,
636331,,TENTAY SOY SAUCE PINOY STYLE 24x350ML,PCS,23,11.67708,268.57284,
636333,,TENTAY SOY SAUCE PINOY STYLE PE 12x1L,PCS,1,23.35417,23.35417,
636334,,TENTAY SOY SAUCE PINOY STYLE PE 4x4L,PCS,-1,71.55,-71.55,
636338,,TENTAY VINEGAR PINOY STYLE PE 4x4L,PCS,1,64.875,64.875,
636339,,TENTAY BANANA KETCHUP PINOY GLS 24x330G,PCS,1,12.41813,12.41813,
636344,,TENTAY SPICED VINEGAR 24x330G,PCS,1,21.31083,21.31083,
636345,,MONTEPALACIO DRY RED 750ML,BOT,-18,136.16072,"-2,450.89",
636346,,MONTEPALACIO SEMI SWEET RED 750ML,BOT,54,136.16072,"7,352.68",
636350,,FIESTA FILIPINO SPAGHETTIPID 1.7KG,PACK,-108,83.34018,"-9,000.74",
636357,,SURF FABCON LUXE PERFUME 360x43ML,PCS,"1,255.00",5.42857,"6,812.86",
636358,,SURF FABCON FRENCH PERFUME 360x43ML,PCS,710.0355,5.42857,"3,854.48",
636359,,SURF FABCON BLOSSOM FRESH 360x43ML,PCS,777,5.42569,"4,215.76",
636362,,DEFENZ 70P ETHYL ALCOHOL W/MOISTRZR 4x1GAL,GAL,94,379.6875,"35,690.63",
636364,,DEFENZ 70P ETHYL ALCOHOL W/MOISTRZR 12x1L,PCS,268,110.69196,"29,665.45",
636365,,DEFENZ LHS ANTIBAC 4x1GAL,GAL,27,188.03571,"5,076.96",
636366,,DEFENZ LHS ANTIBAC 12x1L,PCS,20,57.85714,"1,157.14",
636367,,DEFENZ ALC FREE FOAMING HAND SANTZR 12x60ML,PCS,119,61.07143,"7,267.50",
636368,,DEFENZ ALCOHOL FREE HAND SANITIZER 4x1GAL,GAL,4,245.89286,983.57144,
636369,,DEFENZ ALCOHOL FREE HAND SANITIZER 12x1L,PCS,79,83.97321,"6,633.88",
636370,,DEFENZ MULTIPURPOSE DISINFECTANT 4x1GAL,GAL,15,245.89286,"3,688.39",
636372,,DEFENZ MULTIPURPOSE DISINFECTANT 12x1L,PCS,29,79.77455,"2,313.46",
636374,,LIFEBUOY HAND SANITIZER 48x50ML,PCS,250,36.09,"9,022.50",
636375,,LIFEBUOY BAR SOAP TOTAL 10 144x75G,PCS,235,15.90718,"3,738.19",
636376,,LIFEBUOY BAR SOAP LEMON FRESH 144x75G,PCS,"1,006.00",15.19097,"15,282.12",
636378,,LIFEBUOY BAR SOAP MILDCARE 144x75G,PCS,818,15.00496,"12,274.06",
636393,,CLOSE UP TP COOLING MINT 48x2/125G,PCS,4,97.7859,391.1436,
636394,,DE 5319 MUG 500ML,PCS,10,55.35714,553.5714,
636423,,BIOGENIC ETHYL ALC 70P 20x1000ML,PCS,67,112.53527,"7,539.86",
636428,,WAFELLO CHOCOLATE WAFER 60x48G,PACK,98,6.82083,668.44134,
636432,,MENTOPAS MEDICATED PLASTER MED 50x30x4s,PACK,45,50.625,"2,278.13",
636435,,MENTOPAS MEDICATED PLASTER LARGE 50x80x2s,PACK,80,58.22321,"4,657.86",
636439,,LOACKER QUADRATINI NAPO+KAKAO 6x2/125G Sv25,PACK,1,136.51949,136.51949,
636440,,HAPPY SIP ASSTD FLAVOR 10x200ML,PCS,6,9.17857,55.07142,
636442,,IDEAL GOURMET SQUID INK SPAGHETTI 12x500G,BOX,12,105.05952,"1,260.71",
636460,,BROOKE FARMS FINEST RICE FLOUR 20x500G,PACK,1,34.20089,34.20089,
636463,,CHEERS STARCH BASED PLATE NATURAL 9in 12x12s,PACK,14,44.70089,625.81246,
636464,,CHEERS STARCH BASED PLATE GREEN 9in 12x6s,PACK,12,24.47545,293.7054,
636465,,CHEERS STARCH BASED PLATE RED 9in 12x6s,PACK,18,24.47545,440.5581,
636467,,CHEERS STARCH BASED KNIFE NATURAL 20x12s,PACK,21,16.8755,354.3855,
636470,,SANICARE BAMBOO NATURAL WIPES 30x25s,PACK,-1,34.53125,-34.53125,
636474,,RAIN NP PINOY VIRAL WERPA 12x8ML,PCS,1,11.19667,11.19667,
636475,,COLGATE TP FC MINT OVERLOAD 54x145ML,PCS,6,86.025,516.15,
636488,,PUREFOODS CORNED BEEF CHUNKS 24x380G,CAN,1,128.89881,128.89881,
636493,,CLARA OLE DIP IT GOOD SALSA 24x120G,PACK,48,33.68006,"1,616.64",
636494,,CLARA OLE DIP IT GOOD FRENCH ONION 24x120G,PACK,72,41.16443,"2,963.84",
636495,,CLARA OLE DIP IT GOOD CHEDDAR 24x120G,PACK,1,33.68006,33.68006,
636496,,CLARA OLE DIP IT GOOD JALAPENO 24x120G,PACK,20,33.68006,673.6012,
636505,,MEGAN PEEL OFF GEL MASK GOLD COLAGEN 24x10G,PCS,-49,24.75292,"-1,212.89",
636507,,DOVE BAR SOAP COCONUT MILK 16x3x100G,PACK,-2,105.47188,-210.94376,
636508,,DOVE BAR SOAP SHEA BUTTER 16x3x100G,PACK,1,115.29576,115.29576,
636510,,DOVE BAR SOAP COCONUT MILK 48x100G,PCS,4,39.5,158,
636533,,WHITE DOVE BABY MILK SOAP 48x100G,PCS,60,35.82143,"2,149.29",
636549,,HEAVENS DEW LEMONSITO CONCENTRATE 1L,PCS,12,223.21429,"2,678.57",
636552,,ARLA MILK GOODNESS LACTOSE FREE 12x1L,PCS,-9,81.48214,-733.33926,
636558,,ALEXIS FACE/HANKY TOWEL 12s,PCS,2,3.72,7.44,
636559,,GOOD MORNING HAND TOWEL WHITE CLASS A1,PCS,1,19.27083,19.27083,
636581,,11058 PONSTRAP 3s,PCS,1,26,26,
636700,,MEIYA LIPSTICK TUTTI FRUITTI ME5877 12s,PCS,-44,4.3125,-189.75,
636718,,BLACKWATER HAIR WAX POWER SPIKES 75G,PCS,1,70.71333,70.71333,
636719,,BLACKWATER HAIR WAX LOOSE FLOW 12x75G,PCS,21,70.71429,"1,485.00",
636723,,NESCAFE DECAF RESEALABLE 24x160G,PCS,3,140.13616,420.40848,
636724,,NESCAFE CREAMY WHITE TWIN PACK 52G/58G,PCS,"12,799.00",8.92436,"114,222.89",
636726,,MAGICAL BEAUTY SOAP CARROT 120G,PCS,-14,51.79,-725.06,
636753,,MARCA PINA SOY SAUCE DOY POUCH 72x100ML,PCS,127,4.6875,595.3125,
636754,,MARCA PINA CALAMANSI SOY SAUCE BS 24x350ML,BOT,26,17.85193,464.15018,
636755,,MARCA PINA CALAMANSI SOY SAUCE 12x1000ML,PCS,30,48.77083,"1,463.12",
636756,,MARCA PINA SOYAGHTI SWT n SPICY DP 24x250G,PACK,15,34.15179,512.27685,
636757,,MARCA PINA SUKANG PUTI DP 100ML,PACK,477,3.12872,"1,492.40",
636759,,MARCA PINA ANISADO CKING WINE 12x640ML,PCS,25,96.98884,"2,424.72",
636761,,MARCA PINA COOKING WINE 12x640ML,PCS,12,120.17857,"1,442.14",
636767,,MARCA PINA ADOBO SAUCE GB 24x350ML,BOT,20,51.7154,"1,034.31",
636776,,LUXE ORGANIX INTNSV REPR MASK ARGAN OIL 25ML,PCS,3,36.21,108.63,
636778,,MAMY POKO EASY TO WEAR MED 6x20s,PACK,38,116.30208,"4,419.48",
636779,,MAMY POKO EASY TO WEAR LARGE 6x18s,PACK,15,125.93601,"1,889.04",
636780,,MAMY POKO EASY TO WEAR XL 6x16s,PACK,10,120.29316,"1,202.93",
636781,,MAMY POKO EASY TO WEAR XXL 6x14s,PACK,25,142.45238,"3,561.31",
636782,,MAMY POKO EASY TO WEAR SMALL 12x10s,PACK,96,62.94643,"6,042.86",
636783,,MAMY POKO EASY TO WEAR SMALL 6x22s,PACK,15,106.66816,"1,600.02",
636785,,MAMY POKO EASY TO WEAR MED 4x36s,PACK,10,203.01339,"2,030.13",
636786,,MAMY POKO EASY TO WEAR LARGE 4x32s,PACK,13,216.77679,"2,818.10",
636787,,MAMY POKO EASY TO WEAR XL 4x28s,PACK,20,192.34598,"3,846.92",
636788,,MAMY POKO EASY TO WEAR XXL 4x24s,PACK,28,199.22545,"5,578.31",
636789,,FUNDADOR ULTRA SMOOTH 12x1L,BOT,-2,382.375,-764.75,
636828,,CH 5585 STAG MOP HEAD NATURAL WHITE 400G,PCS,25,64.73214,"1,618.30",
636830,,CH 5587 STAG MOP HEAD RED 400G,PCS,24,82.23214,"1,973.57",
636831,,CH 5588 STAG MOP HEAD RED 500G,PCS,1,97.85667,97.85667,
636836,,CH 5593 STAG MOP HEAD GREEN 400G,PCS,13,126.75,"1,647.75",
636840,,HAPEE TP EXPLSVE MNTHL RED SDP 27x2/140ML,PCS,21,89.44147,"1,878.27",
636843,,LA CARLOTA CENTRAL SUGAR NEW CROP 50KLS,SACK,44,"1,850.00","81,400.00",
636940,,QUAKER INSTANT OATS 30x5+1/33G,PACK,37,39.08958,"1,446.31",
636948,,QUAKER OATS FIO CHOCOLATE 20x5+1/33G,PACK,234,39.01786,"9,130.18",
636949,,QUAKER OATS FIO BANANA 20x5+1/33G,PACK,353,39.01786,"13,773.30",
636950,,HAPPY BEE PPR PLATES LAMINATED 9 10x50s,PACK,11,52.67857,579.46427,
636951,,HAPPY BEE PPR PLATES LAM COLRD 9 10x50s,PACK,54,47.32143,"2,555.36",
636952,,HAPPY BEE PPR PLATES ALUMINUM 9 10x50s,PACK,-9,52.32143,-470.89287,
636953,,HAPPY BEE PPR PLATES ALUMINUM 9 20x25s,PACK,15,26.78571,401.78565,
636954,,HAPPY BEE PPR PLATES ALUMINUM 7.25 12x40s,PACK,1,43.64286,43.64286,
636955,,HAPPY BEE HOTDOG PLATE ALUM 4x7 20x50s,PACK,80,21.32143,"1,705.71",
636956,,HAPPY BEE PPR PLATES ALUMINUM 10.25 25x20s,PACK,-1,34.71455,-34.71455,
636957,,HAPPY BEE HOTDOG PLATE WHITE 4x7 20x50s,PACK,3,16.47321,49.41963,
636958,,HAPPY BEE HOTDOG PLATE LAM 4x7 20x50s,PACK,146,16.47321,"2,405.09",
636959,,HAPPY BEE KIKIAM PLATE WHITE 20x50s,PACK,2,15.07143,30.14286,
636960,,HAPPY BEE KIKIAM PLATE LAMINATED 20x50s,PACK,20,16.16071,323.2142,
636962,,HAPPY BEE PS ALUM PLATE W/SPN FORK WHT 10x50s,PACK,1,99.19643,99.19643,
636963,,HAPPY BEE PS ALUM PLATE W/SPN FORK WHT 10x20s,PACK,18,44.50893,801.16074,
636964,,HAPPY BEE PS COL PLATE W/SPN FORK WHT 10x50s,PACK,12,104.35714,"1,252.29",
636969,,HAPPY BEE PARTY PACK COLORED 10x30s,PACK,11,106.07143,"1,166.79",
636970,,HAPPY BEE PARTY PACK 5n1 10x10s,PACK,12,74.10714,889.28568,
636973,,HAPPY BEE FORK HEAVY DUTY MEDIUM CLEAR 100x25s,PACK,203,12.39286,"2,515.75",
636975,,HAPPY BEE SPOON WHITE BIG 100x12s,PACK,-2,8.44,-16.88,
636976,,HAPPY BEE FORK WHITE BIG 100x12s,PACK,202,8.4375,"1,704.38",
636977,,HAPPY BEE SPOON WHITE SMALL 100x25s,PACK,1,10.2054,10.2054,
636980,,HAPPY BEE PLASTIC CUPS CLEAR 12oz 10x100s,PACK,20,53.10714,"1,062.14",
636981,,HAPPY BEE PLASTIC CUPS WHITE 3.5oz 40x25s,PACK,42,17.14286,720.00012,
636984,,HAPPY BEE BIOKID SPOON 100x25s,PACK,101,13.33036,"1,346.37",
636985,,HAPPY BEE BIOKID FORK 100x25s,PACK,17,13.33036,226.61612,
636986,,HAPPY BEE ALUMINUM FOIL 8mtr REFILL 48r,ROLL,-1,22.61607,-22.61607,
636987,,HAPPY BEE ALUMINUM FOIL 5mtr REFILL 48r,ROLL,-1,17.61607,-17.61607,
636988,,HAPPY BEE CLING WRAP 20mtr 48r,ROLL,-1,28.86607,-28.86607,
636989,,HAPPY BEE CLING WRAP 30mtr 48r,ROLL,26,42.125,"1,095.25",
636990,,HAPPY BEE WAX PAPER 10mtr 42r,ROLL,136,26.94643,"3,664.71",
637004,,AA122 FACE TOWEL 12s,PCS,173,8.48208,"1,467.40",
637007,,AA360 COINPURSE 12s,PCS,2,20.53571,41.07142,
637009,,AA182 KEY CHAIN,PCS,3,30.35667,91.07001,
637028,,WHISPER SKIN LOVE DAY/NGHT 28cm US 24x8s,PACK,1,50.93208,50.93208,
637040,,BISCOM CENTRAL NEW CROP 50KG,SACK,-2,"1,700.00","-3,400.00",
637050,,PANTENE SHP HAIR FALL CONTROL 6x450ML,PCS,2,198.13973,396.27946,
637056,,SAFEGUARD SOAP PINK 60x175G,PCS,168,44.25702,"7,435.18",
637060,,PANTENE IC 3MM TOTAL DAMAGE CARE 24x70ML,PCS,4,56.20536,224.82144,
637065,,ORAL B TB CLASSIC MED 40 HANGPACK 96s,PCS,"1,023.00",19.49815,"19,946.61",
637066,,ARIEL CMP SUNRISE FRESH 6+1/48G,PACK,-32,56.20125,"-1,798.44",
637072,,DOWNY FAB COND ROMANCE 360x25ML,PCS,358,5.57,"1,994.06",
637073,,DOWNY FAB COND ROMANCE 12x900ML/800ML,PCS,-1,144.00893,-144.00893,
637075,,DOWNY FAB COND ROMANCE 4x1.8L,PCS,-4,70.275,-281.1,
637076,,DOWNY FAB COND FUSION 360x25ML,PCS,4,0.01625,0.065,
637078,,DOWNY FAB COND FUSION REF 6x1.5L,PACK,6,211.78333,"1,270.70",
637080,,DING DONG MIXED NUTS 50x30G,PACK,14,4.6875,65.625,
637082,,MR BUKO CHEWY CANDY 60x20s,PACK,28,14.56116,407.71248,
637084,,MILKEES WC CTD POLVRN CKIES n CRM 10x12x20G,PCS,-86,5.12202,-440.49372,
637087,,HAPPY BEE SANDWICH BAG WHITE 100x100s,PACK,4,11.7675,47.07,
637088,,HAPPY BEE SANWICH BAG CLEAR FLIP SEAL 50x100s,PACK,200,23.52679,"4,705.36",
637089,,HAPPY BEE SANWICH BAG COLORED 20x100s,PACK,104,25.84821,"2,688.21",
637090,,HAPPY BEE ROLL BAG 8x11 CLEAR 20x200s,PACK,19,20.53571,390.17849,
637091,,HAPPY BEE ROLL BAG 10x14 CLEAR 20x200s,PACK,38,35.53571,"1,350.36",
637092,,HAPPY BEE ICE BAG 4x12 CLEAR 20x100s,PACK,60,20.07143,"1,204.29",
637122,,HAPPY BEE TRASH BAG BLK 18x18 SMALL 60x10s,PCS,1,9.1875,9.1875,
637123,,HAPPY BEE BENDNG STRW WHT 8in W/WRAP 100x50s,PACK,6,16.57167,99.43002,
637125,,HAPPY BEE DRINKING STRAW JUMBO 50x50G,PACK,116,9.625,"1,116.50",
637129,,HAPPY BEE MICRO CONT RECT CLEAR 1600ML,PCS,1,13.07,13.07,
637134,,HAPPY BEE MICRO CONT R020TP ROUND 500ML,PCS,29,7.41071,214.91059,
637135,,HAPPY BEE MICRO CONT R012 ROUND BOWL 300ML,PCS,1,4.73143,4.73143,
637137,,HAPPY BEE MICRO CONT R040L ROUND BOWL 1L,PCS,-23,7.65179,-175.99117,
637153,,ALBATROSS CLOSET FRESHENER LEMON 48x4G,PCS,-1,57.14286,-57.14286,
637226,,ENFAGROW A+ GENTLEASE POWDER 6x900G,CAN,6,"1,170.39","7,022.36",
637227,,KING CUP SARD TS GREEN EOC 100x155G,CAN,-302,12.67857,"-3,828.93",
637228,,KING CUP SARD TS CHILI EOC 100x155G,CAN,162,12.83929,"2,079.96",
637235,,JANINES MULTIPURPOSE RAG COLORED 10s,PCS,10,1.83,18.3,
637236,,NICEFOODS ITLOG NG BUTIKI CHOCO 10x24s,PACK,19,18.41429,349.87151,
637275,,0537/0538 CAN n BOTTLE OPENER,PCS,-1,125.446,-125.446,
637276,,0539/9762/0525 CAN n BOTTLE OPENER,PCS,2,116.52,233.04,
637282,,JANINES DOORMAT STRIPE,PCS,1,125.44643,125.44643,
637283,,NISSIN SOUPER MEAL SEAFOOD 24x85G,PCS,1,25.43125,25.43125,
637284,,NISSIN SOUPER MEAL BEEF BRISKET 24x90G,PCS,-1,25.42857,-25.42857,
637285,,NISSIN SOUPER MEAL HOT n SPICY 24x85G,PCS,1,25.43125,25.43125,
637287,,MAGIC CREAMS CONDENSADA 40x10/28G,PACK,1,42.85714,42.85714,
637289,,PINE SOL MANDARIN SUNRISE 12x28oz,PCS,1,110.93,110.93,
637306,,V902 V ONE THERMOS,PCS,-4,243.33929,-973.35716,
637325,,FITA CRACKERS SINGLES 20x15x30G,PACK,43,62.86813,"2,703.33",
637326,,SKYFLAKES SW SWEET MANTIKILYA 10x30G,PACK,1,42.47212,42.47212,
637330,,AMERICAN GARDEN US KETCHUP 16x15oz,PCS,13,72.47768,942.20984,
637334,,CHABAA STRAWBERRY n MILK 36x180ML,PCS,-46,19.35278,-890.22788,
637338,,DYNAMIC HLTH APPLE CIDER VIN W/MTHR 12x16oz,PCS,1,151.40625,151.40625,
637342,,APRIORI SILVER 12x750ML,BOT,-1,198.66083,-198.66083,
637346,,MARSEL ORIGINAL 12x750ML,BOT,-1,189.73,-189.73,
637350,,ITALIANA PRESTIGE BRUT 6x750ML,BOT,2,625,"1,250.00",
637352,,AA053 GUABAO 698 ROUND TISSUE 10s,PCS,49,17.68,866.32,
637366,,LINDEMANS CAWARRA MERLOT 3+1/750ML,PACK,1,730.45,730.45,
637391,,CLEAN CLEAR FACE PWDR BEIGE COMPACT 36x10G,PCS,59,95.11607,"5,611.85",
637392,,CLEAN CLEAR FACE PWDR BEIGE REF 48x10G,PCS,190,80.34468,"15,265.49",
637416,,AA025 SCRUB FOAM,PCS,2,9.64,19.28,
637417,,AA026 HAPPY SPONGE SCRUBBER,PCS,1,9.24,9.24,
637420,,AA323 HAIR BAND 12s,PCS,1,40.625,40.625,
637423,,AA322 HAIR BAND 12s,PCS,11,25.89545,284.84995,
637424,,AA334 HAIR CLAMP 12s,PCS,24,3.57127,85.71048,
637425,,AA333 HAIR CLAMP 12s,PCS,2,4.91086,9.82172,
637426,,AA332 HAIR CLAMP 12s,PCS,-2,3.21333,-6.42666,
637427,,AA331 HAIR CLAMP 12s,PCS,144,3.57136,514.27584,
637448,,SCOTCH BRITE BROOM COMB 6set,SET,27,309.08333,"8,345.25",
637472,,GUMMY DOLPHIN 2.5KLS,1GRAM,"60,000.00",0.09643,"5,785.80",
637487,,RAM WHOLE KERNEL CORN 6x3000G,CAN,4,153.83929,615.35716,
637488,,ALFONSO PLATINUM BRANDY 12x1L,BOT,9,237.05357,"2,133.48",
637489,,VINO FONTANA SWEET RED WINE 12x750ML,BOT,34,172.76786,"5,874.11",
637492,,JERGENS DAILY MOISTURE 20x100ML,PCS,43,60.46071,"2,599.81",
637493,,JERGENS DAILY MOISTURE 20x200ML,PCS,32,112.1705,"3,589.46",
637494,,JERGENS DAILY MOISTURE 10x500ML,PCS,15,209.62411,"3,144.36",
637495,,JERGENS DAILY MOISTURE 6x650ML,PCS,9,286.39286,"2,577.54",
637496,,JERGENS DAILY MOISTURE TUBE 6x100ML,PCS,1,71.79833,71.79833,
637499,,SUPER TWINS DRY BB DIAPER XXL 6x26s,PACK,16,167.09077,"2,673.45",
637501,,NESCAFE 3 N 1 BROWN N CREAMY TP 40G/48G,PCS,407,8.83929,"3,597.59",
637535,,ZEST O CHOC O MOCHA DOY 10x200ML,PCS,1,13.39283,13.39283,
637539,,NONGSHIM CLAY POT BIG BOWL 16x117G,PCS,24,41.3659,992.7816,
637541,,NONGSHIM CLAY POT RAMYUN MP 8x5/120G,PACK,3,136.91016,410.73048,
637545,,BELO IW BAR W/LEMON SCRUBS 48x65G,PCS,473,45.41071,"21,479.27",
637548,,NONGSHIM NEOGURI SF n SPICY RMYN PCH 20x120G,PACK,-11,37.70522,-414.75742,
637549,,NONGSHIM OJINGO CHAMPONG RAMYUN PCH 20x124G,PACK,1,43.19634,43.19634,
637552,,NONGSHIM RAMYUN MILD SPICY FLAVOR 24x85G,PCS,69,23.0625,"1,591.31",
637554,,NONGSHIM SHIN CUP RAMYUN SHRIMP 24x72G,PCS,1,35.14278,35.14278,
637556,,NONGSHIM SHIN RAMYUN MULTIPACK 8x5/120G,PACK,5,164.73214,823.6607,
637560,,BELO INTSV WHTNG BB CREAM 12x50ML,PCS,8,252.29241,"2,018.34",
637561,,BELO ACNE PRO PIMPLE FIGHTNG BAR 72x65G,PCS,83,69.95449,"5,806.22",
637562,,BELO SUN EXPERT TINTED SNSCRN SPF50 12x50ML,PCS,41,315.40923,"12,931.78",
637563,,BELO WOMEN CLINICAL STRENGTH ROLL ON 48x40ML,PCS,-46,72.05793,"-3,314.66",
637564,,BELO WOMEN CLINICAL STRENGTH ROLL ON 48x25ML,PCS,-29,45.40904,"-1,316.86",
637568,,BELO IW KOJIC ACID+TRANEXAMIC ACID 32x2/65G,PACK,1,76.02,76.02,
637571,,NONGSHIM SOON VEGGIE RAMYUN CUP 12x67G,PCS,1,40.63371,40.63371,
637597,,SKINBLEND CARROT SOAP 72x2/135G,PACK,295,102.20536,"30,150.58",
637598,,SKINBLEND CARROT SOAP 72x2/65G,PACK,86,56.55779,"4,863.97",
637626,,W 515 TUMBLER,PCS,9,30.35714,273.21426,
637637,,SH 2202 STEEL WALL 3s,PACK,6,23.66071,141.96426,
637639,,5026 STEEL WOOL 12s,PCS,131,6.09821,798.86551,
637640,,K 8 SPONGE,PCS,1,5.18,5.18,
637645,,361 BADMINTON,PCS,12,82.14286,985.71432,
637649,,180063 MOP,PCS,1,102.68,102.68,
637651,,2029 PUSH BRUSH,PCS,-2,28.50893,-57.01786,
637657,,787 BASKETBALL,PCS,2,76.79,153.58,
637658,,781 BASKETBALL No2,PCS,2,42.1875,84.375,
637659,,771 BASKETBALL No1,PCS,133,80.35714,"10,687.50",
637664,,H426 10 12 LUNCH BOX,PCS,1,44.64,44.64,
637666,,383B DRAIN BASKET,PCS,-2,70.12667,-140.25334,
637687,,8202 LUNCH BOX,PCS,1,43.75,43.75,
637724,,7014 C KITCHEN SET,PCS,2,53.57133,107.14266,
637742,,DON PEPE TABLIA WHT SLTD CARML 50x12x15G,PCS,233,2.92857,682.35681,
637743,,DIAMOND REFINED SUGAR 3x20x16x21G,PCS,752,1.125,846,
637758,,S920 No5 02006 25 LAUNDRY ROPE 20M,PCS,1,25.44667,25.44667,
637761,,S920 No8 809 CLOTH PEG 14s,PACK,-3,40.17857,-120.53571,
637762,,S920 No9 809 16 CLOTH PEG 16s,PACK,-2,40.17857,-80.35714,
637764,,S921 No5 11417 KETCHUP CONTAINER,PCS,1,46.88,46.88,
637765,,S921 No6 11421 KETCHUP CONTAINER,PCS,2,35.71429,71.42858,
637777,,JUNNA WIL COINPURSE W/SIDE ZIPPER,PCS,-1,13.6875,-13.6875,
637825,,DOWNY FAB COND ROMANCE REF 8x680ML,PCS,8,107.045,856.36,
637827,,PM 2002 PEARL MAX RAZOR 24s,PCS,583,5.39286,"3,144.04",
637828,,PM 2003 PEARL MAX RAZOR 24s,PCS,582,5.39286,"3,138.64",
637829,,PM 2009 5 PEARL MAX SHAVER 24s,PCS,-2,2.93903,-5.87806,
637830,,PM 2008 9 PEARL MAX SHAVER 24s,PCS,26,579.85958,"15,076.35",
637832,,PM 7S PEARL MAX RAZOR BLADE 20s,PCS,"3,257.00",2.90181,"9,451.20",
637833,,PM 7C PEARL MAX RAZOR BLADE 20s,PCS,"1,954.00",2.90179,"5,670.10",
637834,,PM 2207 PEARL MAX SHAVER 2s,PACK,31,17.41071,539.73201,
637838,,JGM S012 STEEL WOOL 12s,PCS,347,5.35715,"1,858.93",
