CENTRAL DISTRIBUTION CENTER,,,,,,
INVENTORY VALUATION REPORT,,,,,,
"AS OF November 05, 2021",,,,,,
ITEM CODE,VARIANT CODE,DESCRIPTION,UOM, QUANTITY , COST W/O VAT , TOTAL COST 
655050,,LISTERINE HEALTHY WHITE 6x500ML,PCS,66,190.92,"12,600.73"
655166,,TENDER CARE TALC SAKURA SCENT 72x100G,PCS,864,31.6,"27,306.24"
655167,,TENDER CARE TALC SAKURA SCENT 72x50G,PCS,1584,16.03,"25,389.32"
655168,,COLGATE TB SUPER FLEXI BLACK HANGING MAT 144s,PCS,1584,22.95,"36,352.80"
655289,,AVEENO BABY STHNG RELF MSTRE CREAM 12x227G,PCS,12,466.61,"5,599.29"
655339,,INSTAFERM GOLD INSTANT DRIED YEAST 20x500G,PACK,40,99.26,"3,970.29"
655485,,TENDER LOVE BABY WIPES UNSCENTED 36x80s,PACK,4788,29.02,"138,937.23"
655486,,TENDER LOVE BABY WIPES UNSCENTED 120x20s,PACK,840,12.33,"10,359.34"
655489,,CHOKOLITOS CHOCO STICKS 24x24s,PACK,240,14.28,"3,427.20"
655490,,CHOKOLITOS MILK 24x24s,PACK,288,14.28,"4,112.64"
655498,,M2 TEA DRINK CONCENTRATE 12x300ML,PCS,12,84.32,"1,011.86"
655529,,DUKES SCOOPIE STRAWBERRY BAG 12x50s,PACK,240,31.18,"7,482.86"
655540,,SURF BAR PURPLE BLOOMS 36x380G,BAR,12744,18.58,"236,769.88"
655541,,SURF BAR PURPLE BLOOMS 96x130G,PCS,5376,6.99,"37,565.45"
655544,,SURF POWDER PURPLE BLOOMS 12x1.1KG,PACK,240,67.78,"16,267.16"
655545,,SURF POWDER PURPLE BLOOMS 288x50G,PCS,197538,4.03,"795,716.65"
655546,,SURF POWDER PURPLE BLOOMS 6x2.2KG,PACK,318,133.63,"42,493.61"
655547,,ESKINOL CLEANSER MILD FOR TEENS 144x75ML,PCS,2016,30.5,"61,485.94"
655548,,ESKINOL CLEANSER MILD FOR TEENS 72x135ML,PCS,720,48.58,"34,980.98"
655550,,AXE DEO SPRAY YOU 12x150ML,PCS,84,162.28,"13,631.33"
655551,,AXE DEO SPRAY YOU 36x50ML,PCS,576,75.22,"43,326.60"
655552,,DOVE ROLL ON SENSITIVE 24x40ML,PCS,288,89.65,"25,818.48"
655554,,DOVE MEN+CARE STICK CLEAN COMFORT 12x40G,PCS,72,150.11,"10,807.99"
655589,,BAGUIO OIL SUP 6x2/1L Sve20,PACK,18,211.66,"3,809.93"
655610,,KSK PASALUBONG SPECIAL ASSTD WRAP 1.5KG,TUB,22,227.82,"5,011.93"
655634,,SENORITA SARD SPANISH STYLE 100x155G,CAN,600,14.73,"8,839.28"
655674,,COLGATE TP FC BAMBOO CHARCOAL TP 140ML,PCS,531,154.87,"82,234.35"
655675,,COLGATE TP TOTAL PRO BRTH HEALTH TP 36x2/110G,PCS,324,149.75,"48,518.64"
655697,,COLGATE TP FC CC KOOL MFRSH TP 12x11+1/22G,PACK,216,67.2,"14,515.20"
655701,,FLAWLESSLY U 2n1 DA KOJC+GLTA SOAP 48x2/65G,PCS,48,32.1,"1,540.67"
655705,,NOVELINA COLRLCK HRBAL PDR SHP HC BROWN 72s,PCS,13,80.36,"1,044.64"
655708,,NOVELINA DEEP SEA COLLAGEN MASK 400s,PCS,240,40.18,"9,642.86"
655709,,NOVELINA Q10 ANTI AGING n AGE DFYNG MASK 400s,PCS,66,40.18,"2,651.79"
655711,,BELO INTNSV WHTNG EXTRA MOISTURE BAR 48x65G,PCS,336,61.38,"20,625.00"
655715,,STAY FRESH HONEY LEMON 30x30s,PACK,30,21.63,648.88
655716,,BELO INTENSV WHTNG EXFOLIATING BAR 2/65G,PCS,144,102.23,"14,721.43"
655803,,EAGLE GUITAR STRING No0 100s,PCS,200,2.95,589.29
655804,,EAGLE GUITAR STRING No1 100s,PCS,200,2.95,589.29
655805,,EAGLE GUITAR STRING No2 100s,PCS,200,2.95,589.29
655806,,EAGLE GUITAR STRING No3 100s,PCS,700,2.95,"2,062.50"
655807,,SENORITA GUITAR STRING No5,PCS,600,9.82,"5,892.86"
655808,,SENORITA GUITAR STRING No6,PCS,1100,8.93,"9,821.43"
655840,,UNI KERATIN HRT W/MOROCAN ARGAN OIL 288x20G,PCS,114048,5.36,"610,971.10"
655898,,MOGU MOGU YOGURT 24x320ML,PCS,528,23.57,"12,445.72"
655944,,TEMPLE SALTED BLACK BEANS 48x70G,PCS,6240,9.88,"61,633.92"
656002,,CALAMANSI DELIGHT 18x500ML,PCS,180,25.2,"4,536.00"
656053,,ZEST O MILK O FRESH MILK TB 24x250ML,PCS,192,21.1,"4,050.24"
656260,,SAFEGUARD SOAP GREEN 60x175G,PCS,600,44.26,"26,554.21"
656271,,HEAD SHOULDER SHP LEMON FRESH 504x12ML,PCS,3528,4.09,"14,428.64"
656310,,LISTERINE TOTAL CARE 6x750ML,PCS,30,330.31,"9,909.18"
656332,,CAL CHEESE WAFER 60x53.5G,PACK,18300,7.71,"141,167.30"
656333,,CAL CHEESE WAFER 20x8.5G,PCS,41000,1.87,"76,572.42"
656334,,LE MINERALE 24x600ML,PCS,47904,8.22,"393,840.34"
656335,,LE MINERALE 24x330ML,PCS,1200,5.89,"7,066.62"
656366,,BAMBINI BB COLOGNE STARR LULLABY 144x25ML,PCS,432,11.07,"4,780.50"
656367,,BAMBINI BB COLOGNE STARR LULLABY 144x50ML,PCS,240,20.63,"4,951.55"
656368,,BAMBINI BB COLOGNE STARR LULLABY 72x125ML,PCS,96,39.86,"3,826.83"
656369,,BAMBINI BB COLOGNE SUNNY PLAYTIME 144x25ML,PCS,504,11.07,"5,577.25"
656370,,BAMBINI BB COLOGNE SUNNY PLAYTIME 144x50ML,PCS,684,20.63,"14,111.91"
656371,,BAMBINI BB COLOGNE SUNNY PLAYTIME 72x125ML,PCS,324,39.76,"12,883.02"
656372,,BAMBINI BB COLOGNE OCEAN KISS 144x25ML,PCS,360,11.07,"3,983.75"
656373,,BAMBINI BB COLOGNE OCEAN KISS 144x50ML,PCS,660,20.63,"13,616.76"
656374,,BAMBINI BB COLOGNE OCEAN KISS 72x125ML,PCS,396,39.76,"15,745.91"
656375,,BAMBINI BB COLOGNE MORNING TICKLES 144x25ML,PCS,360,11.07,"3,983.75"
656376,,BAMBINI BB COLOGNE MORNING TICKLES 144x50ML,PCS,516,20.63,"10,645.83"
656377,,BAMBINI BB COLOGNE MORNING TICKLES 72x125ML,PCS,252,39.76,"10,020.12"
656378,,BAMBINI BB COLOGNE COTTON CUDDLES 144x25ML,PCS,360,11.52,"4,148.44"
656379,,BAMBINI BB COLOGNE COTTON CUDDLES 144x50ML,PCS,372,20.63,"7,674.88"
656380,,BAMBINI BB COLOGNE COTTON CUDDLES 72x125ML,PCS,324,39.76,"12,883.00"
656457,,POCARI SWEAT ION DRINK 12x900ML,PCS,1080,54.56,"58,927.69"
656458,,POCARI SWEAT ION DRINK 6x4/500ML,PACK,102,116.92,"11,925.78"
656512,,LYSOL TBC POWER SCENT 709ML,PCS,9,146.11,"1,314.96"
656514,,LYSOL ATB LEMON BREEZE 4x80G,PCS,20,146.11,"2,922.14"
656515,,LYSOL ATB ATLANTIC FRESH 4x80G,PCS,4,146.11,584.43
656521,,DUREX CONDOMS INVISIBLE EXTRA SENSITIVE 24x3s,BOX,24,110.42,"2,650.04"
656522,,DUREX CONDOMS INVISIBLE EXTRA SENSITIVE 12x10s,BOX,7,326.07,"2,282.48"
656593,,SWEET BABY DIAPER NEWBORN 12x12s,PACK,192,41,"7,871.86"
656594,,SWEET BABY PLUS DIAPER MINI PK SMALL 36x4s,PACK,252,17.31,"4,362.31"
656596,,SWEET BABY PLUS DIAPER MINI PK LARGE 36x4s,PACK,108,22.23,"2,400.91"
656597,,SWEET BABY PLUS DIAPER MINI PK XL 36x4s,PACK,108,25.15,"2,715.79"
656598,,SWEET BABY PLUS DIAPER TRAVEL PK SMALL 12x12s,PACK,36,52.11,"1,876.12"
656599,,SWEET BABY PLUS DIAPER TRAVEL PK MED 12x12s,PACK,96,59.4,"5,702.71"
656600,,SWEET BABY PLUS DIAPER TRAVEL PK LARGE 12x12s,PACK,120,67.42,"8,090.51"
656601,,SWEET BABY PLUS DIAPER TRAVEL PK XL 12x12s,PACK,120,76.17,"9,140.09"
656602,,SWEET BABY PLUS DIAPER TRAVEL PK XXL 12x12s,PACK,48,92.2,"4,425.73"
656603,,SWEET BABY PLUS DIAPER BIG PK SMALL 6x36s,PACK,48,140.96,"6,766.29"
656607,,SWEET BABY PLUS DIAPER BIG PK XXL 6x20s,PACK,36,145.23,"5,228.22"
656608,,SWEET BABY PLUS DIAPER JUMBO PK MED 6x48s,PACK,36,218.66,"7,871.85"
656609,,SWEET BABY PLUS DIAPER JUMBO PK LARGE 6x42s,PACK,30,218.66,"6,559.87"
656648,,GLENFIDDICH 15YRS SCOTCH WHISKY 12x700ML,BOT,36,"1,759.82","63,353.57"
656680,,DREAMWHITE AA FACIAL TONER W/COLGN 48x60ML,PCS,156,61.47,"9,589.82"
656681,,DREAMWHITE AA FACIAL TONER W/COLGN 48x100ML,PCS,48,105.87,"5,081.79"
656682,,DREAMWHITE AA OVERNIGHT CREAM 24x30G,PCS,48,112.7,"5,409.64"
656819,,SUPER Q KAN MIAN 24x12x50G,PACK,10944,3.25,"35,584.31"
656820,,SUPER Q TANGHON 12x35G,PACK,864,8.33,"7,200.00"
656821,,TITA MY SP ALAMANG BAGOONG REG 48x125G,PCS,144,15.88,"2,286.91"
656822,,TITA MY SP ALAMANG BAGOONG SPICY 48x125G,PCS,144,16.29,"2,346.29"
656823,,TITA MY SP ALAMANG BAGOONG REG 48x200G,PCS,144,19.02,"2,738.61"
656824,,TITA MY SP ALAMANG BAGOONG SPICY 48x200G,PCS,144,21.96,"3,162.46"
656825,,TITA MY GINAMOS APPETIZER REG 48x125G,PCS,144,31.1,"4,478.18"
656826,,TITA MY GINAMOS APPETIZER HOT 48x125G,PCS,144,33.12,"4,769.81"
656827,,TITA MY GINAMOS APPETIZER REG 24x260G,PCS,72,57.63,"4,149.08"
656828,,TITA MY GINAMOS APPETIZER HOT 24x260G,PCS,72,59.44,"4,279.77"
656829,,TITA MY DAYOK 30x250ML,PCS,210,22.23,"4,669.08"
656830,,TITA MY DAYOK 24x375ML,PCS,168,25.41,"4,268.87"
656831,,TITA MY FISH SAUCE REGULAR 24x150ML,PCS,72,20.15,"1,450.55"
656832,,TITA MY FISH SAUCE HOT 24x150ML,PCS,72,20.96,"1,509.35"
656833,,TITA MY FISH SAUCE SPICY 30x250ML,PCS,90,25.95,"2,335.90"
656834,,TITA MY FISH SAUCE REG 30x250ML,PCS,90,25.95,"2,335.90"
656835,,TITA MY SINAMAK 24x375ML,PCS,120,38.57,"4,628.26"
656836,,TITA MY SINAMAK 12x750ML,PCS,96,74.87,"7,187.40"
656837,,TITA MY MADAYAW 30x250ML,PCS,150,32.89,"4,933.93"
656838,,TITA MY MADAYAW 24x375ML,PCS,120,44.92,"5,390.56"
656839,,GENREV ALAMANG GINISANG BAGOONG REG 48x125G,PCS,144,16.79,"2,417.57"
656840,,GENREV ALAMANG GINISANG BAGOONG HOT 48x125G,PCS,144,17.47,"2,515.02"
656841,,GENREV ALAMANG GINISANG BAGOONG REG 48x200G,PCS,144,19.29,"2,778.30"
656842,,GENREV ALAMANG GINISANG BAGOONG HOT 48x200G,PCS,144,20.83,"2,999.71"
656843,,GENREV ALAMANG GINISANG BAGOONG REG 24x250G,PCS,72,24.5,"1,764.19"
656844,,GENREV ALAMANG GINISANG BAGOONG HOT 24x250G,PCS,72,25.37,"1,826.54"
656872,,OREO MINI CHOCOLATE 60x23G,PCS,1560,7.33,"11,436.34"
656873,,OREO MINI ORIGINAL 60x23G,PCS,2760,7.33,"20,233.53"
656874,,S 26 ONE 6x1.2KG,BOX,36,"1,132.35","40,764.46"
656875,,S 26 TWO 6x1.2KG,BOX,48,"1,044.59","50,140.49"
656876,,COLGATE TP TOTAL 12 CHARCOAL TP 36x150G,PCS,108,162.83,"17,585.49"
656877,,PROMIL FOUR 6x1.2KG,BOX,150,753.82,"113,072.32"
656888,,GENREV SP ALMNG GSNG BAGOONG REG 48x200G,PCS,144,23.39,"3,367.98"
656889,,GENREV SP ALMNG GSNG BAGOONG HOT 48x200G,PCS,144,25.86,"3,724.39"
656890,,GENREV SP ALMNG GSNG BAGOONG REG 24x250G,PCS,72,27.17,"1,956.59"
656891,,GENREV SP ALMNG GSNG BAGOONG HOT 24x250G,PCS,72,29.49,"2,123.54"
656892,,BEST COOK GSDNG ALMNG W/PORK REG 24x260G,PCS,72,58.99,"4,247.10"
656893,,BEST COOK GSDNG ALMNG W/PORK HOT 24x260G,PCS,72,59.44,"4,279.77"
656894,,GENREV NATA DE COCO RED 24x8oz,PCS,144,24.64,"3,547.80"
656895,,GENREV NATA DE COCO GREEN 24x8oz,PCS,192,24.64,"4,730.40"
656896,,GENREV NATA DE COCO WHITE 24x8oz,PCS,168,24.64,"4,139.08"
656897,,GENREV NATA DE COCO RED 24x12oz,PCS,144,33.71,"4,854.60"
656898,,GENREV NATA DE COCO GREEN 24x12oz,PCS,144,33.71,"4,854.57"
656899,,GENREV NATA DE COCO WHITE 24x12oz,PCS,144,33.71,"4,854.60"
656900,,GENREV KAONG RED 24x8oz,PCS,120,34.21,"4,104.90"
656901,,GENREV KAONG GREEN 24x8oz,PCS,120,34.21,"4,104.90"
656903,,GENREV KAONG RED 24x12oz,PCS,216,42.75,"9,234.00"
656904,,GENREV KAONG GREEN 24x12oz,PCS,240,42.75,"10,260.00"
656905,,GENREV KAONG WHITE 24x12oz,PCS,96,42.75,"4,104.00"
656906,,GENREV SP SWEET KAONG MIX RED 24x8oz,PCS,288,27.75,"7,992.00"
656907,,GENREV SP SWEET KAONG MIX GREEN 24x8oz,PCS,264,27.75,"7,326.00"
656908,,GENREV SP SWEET KAONG MIX WHITE 24x8oz,PCS,240,27.75,"6,660.00"
656909,,GENREV SP SWEET KAONG MIX RED 24x12oz,PCS,144,34.65,"4,989.60"
656910,,GENREV SP SWEET KAONG MIX GREEN 24x12oz,PCS,192,34.65,"6,652.80"
656912,,GENREV SP SWEET KAONG MIX RED 12x24oz,PCS,36,66.75,"2,403.00"
656913,,GENREV SP SWEET KAONG MIX GREEN 12x24oz,PCS,36,66.75,"2,403.00"
656915,,BEST COOK SUKANG PUTI 12x1000ML,PCS,60,22.23,"1,334.03"
656916,,BEST COOK SUKANG PUTI 6x1/2GAL,GAL,24,41.66,999.89
656917,,BEST COOK SUKANG PUTI 4x1GAL,GAL,8,72.48,579.81
656918,,BEST COOK CANE VINEGAR 24x500ML,PCS,120,12.12,"1,454.32"
656919,,BEST COOK CANE VINEGAR 12x1000ML,PCS,60,19.83,"1,189.98"
656920,,BEST COOK CANE VINEGAR 6x1/2GAL,PCS,24,33.85,812.39
656921,,BEST COOK CANE VINEGAR 4x1GAL,GAL,16,55.4,886.39
656922,,BEST COOK SOY SAUCE 24x500ML,PCS,168,15.43,"2,591.83"
656923,,BEST COOK SOY SAUCE 12x1000ML,PCS,84,28.13,"2,363.12"
656924,,BEST COOK SOY SAUCE 6x1/2GAL,PCS,12,47.92,575
656925,,BEST COOK SOY SAUCE 4x1GAL,GAL,4,86.21,344.85
656926,,BEST COOK GNSNG BAGOONG CO REG 48x125G,PCS,144,34.71,"4,997.92"
656927,,BEST COOK GNSNG BAGOONG CO HOT 48x125G,PCS,144,35.94,"5,174.92"
656928,,BEST COOK GNSNG BAGOONG CO REG 24x260G,PCS,72,59.26,"4,266.70"
656929,,BEST COOK GNSNG BAGOONG CO HOT 24x260G,PCS,72,60.18,"4,333.23"
656930,,TITA MY PATIS 24x345ML,PCS,144,14.74,"2,122.98"
656931,,TITA MY PATIS 12x750ML,PCS,60,31.31,"1,878.53"
656932,,TITA MY GINISANG GINILING GINAMOS REG 24x260G,PCS,72,33.47,"2,409.75"
656933,,TITA MY GINISANG GINILING GINAMOS HOT 24x260G,PCS,72,36.81,"2,650.42"
656934,,TITA MY ALAMANG BAGOONG SAUCE REG 24x150ML,PCS,72,24.34,"1,752.29"
656935,,TITA MY ALAMANG BAGOONG SAUCE HS 24x150ML,PCS,72,25.99,"1,871.09"
656936,,TITA MY ALAMANG BAGOONG SAUCE REG 24x320ML,PCS,72,32.59,"2,346.30"
656937,,TITA MY ALAMANG BAGOONG SAUCE HS 24x320ML,PCS,72,34.24,"2,465.10"
656938,,GENREV HONEY 30x250ML,PCS,60,149.25,"8,955.00"
656939,,GENREV HONEY 24x375ML,PCS,48,198,"9,504.00"
656940,,GENREV HONEY 12x500ML,PCS,36,268.13,"9,652.50"
656964,,PAMPERS BABY DRY PANTS MED 30x4s,PACK,210,28.95,"6,079.83"
656966,,PAMPERS BABY DRY PANTS LARGE 30x4s,PACK,720,35.21,"25,352.23"
657079,,COLGATE TP ACTIVE SALT 72x180G,PCS,1224,99,"121,176.69"
657080,,COLGATE TP ACTIVE SALT 72x132G,PCS,1440,83.17,"119,764.20"
657081,,COLGATE TP ACTIVE SALT 120x35G,PCS,2160,28.69,"61,965.00"
657082,,PALMOLIVE MEN SHP AD+DEEP CLEAN 24x170ML,PCS,96,90.26,"8,664.72"
657083,,PALMOLIVE MEN SHP AD+DEEP CLEAN 384x10ML,PCS,2304,4.1,"9,442.25"
657084,,PALMOLIVE MEN SHP AD+SCALP COOLING 24x170ML,PCS,216,90.26,"19,495.62"
657085,,PALMOLIVE MEN SHP AD+SCALP COOLING 384x10ML,PCS,1536,4.1,"6,294.84"
657086,,COLGATE TP SENSITIVE SENSIFOAM TP 24x2/120G,PCS,384,125.27,"48,104.16"
657189,,ENSURE GOLD VANILLA HMB 6x150G,BOX,204,244.21,"49,817.90"
657307,,ANLENE GOLD CHOCOLATE SACHET 72x35G,PCS,1800,13.33,"23,996.92"
657308,,ANLENE GOLD CHOCOLATE SUP 12x600G,PACK,600,238.24,"142,944.41"
657639,,I LOVE COOL PURIFIED WATER 1L,PCS,12,8.77,105.21
657679,,MALTESERS PEG PACK CHOCOLATE 20x150G,PACK,20,119.23,"2,384.62"
657681,,ATLAS FERTILIZER 20 10 0 50KG,SACK,341,"1,000.00","341,000.00"
657763,,FAIRY PRINCESS LONG LEGS MARSMALLOW 24x70G,PACK,312,15.55,"4,850.76"
657766,,FIESTA SYNTHETIC NON SCRATCH SPONGE,PCS,69,23.07,"1,591.77"
657767,,TK524 DUST PAN W/HANDLE,PCS,99,144.94,"14,349.48"
657807,,PANYAWAN LINIMENT OIL 150x60ML,PCS,2103,78.57,"165,235.72"
657858,,KATIALIS SOAP 72x90G,PCS,240,36.9,"8,855.36"
657872,,TENDER LOVE PAPAYA CLEANSING WIPES 3+1/80s,PACK,336,90.32,"30,346.81"
657875,,TENDER LOVE BABY WIPES UNSCENTED 3+1/80s,PACK,360,87.05,"31,339.22"
657887,,MR MUSCLE BATHRM CLNER FLORAL 12x900ML,PCS,180,85.26,"15,347.06"
657888,,MR MUSCLE BATHRM CLNER REGULAR 12x900ML,PCS,204,85.26,"17,393.34"
657904,,VILLA SOC SABANA CHIPS SMOKY BBQ 48x100G,PACK,96,34.29,"3,291.43"
657905,,VILLA SOC SABANA CHIPS RSTD GARLIC 48x100G,PACK,96,34.29,"3,291.43"
657906,,VILLA SOC SABANA CHIPS SWT ORIG LITE 48x100G,PACK,96,34.29,"3,291.43"
657975,,HONEY COCO JELLY ASSORTED 20x24s,PACK,200,16.21,"3,241.35"
657992,,BOHEM CAFE SLIM FIT CIGARETTE 50X10s,PACK,500,89.29,"44,642.86"
658001,,MARGARITA QUEEN BERRY 12X750ML,PCS,102,143.79,"14,666.14"
658002,,MARGARITA QUEEN STRAWBERRY 12X750ML,PCS,96,143.79,"13,803.43"
658003,,BABY MUM MUM APPLE 12X50G,BOX,84,104.46,"8,775.00"
658004,,BABY MUM MUM BANANA 12X50G,BOX,84,104.46,"8,775.00"
658005,,BABY MUM MUM VEGETABLES 12X50G,BOX,84,104.46,"8,775.00"
658009,,HELL ENERGY DRINK 24x250ML,CAN,120,23.66,"2,839.29"
658069,,SURF FABCON MAGIC BLOOM 360x28ML,PCS,35280,3.62,"127,612.70"
658071,,SURF FABCON MAGIC BLOOM 360x43ML,PCS,12240,5.43,"66,410.57"
658072,,SURF FABCON MAGIC BLOOM REF 12x800ML,PACK,264,87.55,"23,113.42"
658162,,PENGUIN SANDO BAG WHITE LARGE 10x100s,PACK,50,78.57,"3,928.57"
658165,,PENGUIN SANDO BAG TRANS LARGE 10x100s,PACK,620,80.36,"49,821.43"
658393,,TIDE POWDER W/DOWNY PERF FANTASY 47G,PCS,1320,4.8,"6,338.49"
658394,,TIDE POWDER W/DOWNY PERF FANTASY 216x74G,PCS,2376,8.86,"21,052.45"
658395,,TIDE PC PWDR W/DOWNY PERF FANTASY 12x725G,PCS,120,77.47,"9,295.84"
658396,,TIDE PC PWDR W/DOWNY PERF FANTASY 4x1.51KG,PACK,4,147.95,591.8
658398,,TIDE PC PWDR W/DOWNY PERF FANTASY 4x3.25KG,PACK,8,309.16,"2,473.31"
658425,,CERES POVIDONE IODINE 144x60ML,PCS,280,50,"14,000.00"
658426,,CERES MAX STRNGTH ULTRSCNT OIL FLT 72x55ML,PCS,325,41.61,"13,522.32"
658427,,CERES MAX STRNGTH ULTRSCNT OIL FLT 144x25ML,PCS,577,17.57,"10,138.72"
658469,,DOWNY FBEN LIQ MYSTIQUE 60x6+1/20ML,PACK,660,22.95,"15,148.85"
658470,,DOWNY FBEN LIQ PASSION 6+1/20ML,PACK,1560,22.95,"35,806.37"
658478,,HAPPY FESTIVAL MAGC TPE DIAPR SMALL 15x30s,PACK,345,110.05,"37,968.49"
658479,,HAPPY FESTIVAL MAGC TPE DIAPER MED 15x30s,PACK,195,119.2,"23,243.30"
658480,,HAPPY FESTIVAL MAGIC TAPE DIAPER LARGE 15x30s,PACK,555,139.33,"77,328.33"
658481,,HAPPY FESTIVAL MAGIC TAPE DIAPER XL 15x30s,PACK,435,163.07,"70,936.07"
658482,,HAPPY FESTIVAL MAGIC TAPE DIAPER XXL 15x30s,PACK,180,190.98,"34,376.79"
658537,,NIDO 1plus JUNIOR PROTECTUS BOX 6x2KG,BOX,571,776.87,"443,591.72"
658539,,BENCH BB COLOGNE GUMMY BEAR LILAC 24x50ML,PCS,48,26.68,"1,280.57"
658540,,BENCH BB COLOGNE GUMMY BEAR LILAC 24x100ML,PCS,48,42.24,"2,027.57"
658621,,KUM CHUN OYSTER SAUCE 12x9oz,PCS,120,33.73,"4,047.59"
658622,,KUM CHUN OYSTER SAUCE 12x18oz,PCS,180,51.74,"9,313.79"
658623,,KUM CHUN OYSTER SAUCE 12x27oz,PCS,252,68.22,"17,192.69"
658624,,KUM CHUN OYSTER SAUCE 6x2.5KG,PCS,6,217.48,"1,304.90"
658669,,CETAPHIL GENTLE SKIN LIQ CLEANSER 48x118ML,PCS,12,174.96,"2,099.57"
658670,,CETAPHIL BABY GENTLE WASH n SHP 8x230ML,PCS,341,248.89,"84,872.47"
658672,,CETAPHIL DAILY LOTION 8x400ML,PCS,138,328.57,"45,342.86"
658673,,CETAPHIL MOISTURIZING LOTION 118ML,PCS,330,274.36,"90,537.86"
658815,,CELL 8x12 HD WHITE POLYSTAR,PACK,2550,6.14,"15,664.29"
658816,,CELL 8x12 HD COLORED POLYSTAR,PACK,3000,6.29,"18,857.13"
658826,,FUNDADOR SOLERA 36P W/GLASS 1L,BOX,738,459.68,"339,244.76"
658834,,3+2 BANANA CHIPS 24x20s,PACK,120,14.13,"1,695.75"
658849,,AUSTRALIAN KARNE NORTE GUISADO 100x100G,CAN,800,14.13,"11,305.00"
658850,,AUSTRALIAN KARNE NORTE HOT SPICY 100x100G,CAN,300,14.13,"4,239.38"
658982,,SIMILAC HMO BOX 6x1.2KG,BOX,12,"1,462.23","17,546.78"
658983,,SIMILAC GAIN HMO BOX 6x1.2KG,BOX,26,"1,377.05","35,803.39"
658984,,SIMILAC GAIN SCHOOL HMO 3+ BOX 6x1.2KG,BOX,78,"1,034.56","80,696.05"
659072,,UNI PAK SARD in TOMATO SAUCE 48x125G,CAN,864,25.81,"22,298.92"
659073,,UNI PAK SARD in TOMATO SCE W/CHILI 48x125G,CAN,432,25.81,"11,149.46"
659074,,UNI PAK SARD in SOYA OIL 48x125G,CAN,240,29.45,"7,067.14"
659075,,UNI PAK SARD in SPANISH STYLE 48x100G,CAN,240,29.45,"7,067.14"
659076,,UNI PAK SARD in SPICY OIL 48x100G,CAN,288,29.45,"8,480.57"
659078,,SIMILAC HMO BOX 6x400G,BOX,90,547.34,"49,260.53"
659079,,SIMILAC HMO BOX 4x1.8KG,BOX,36,"2,016.86","72,606.86"
659080,,SIMILAC GAIN HMO BOX 4x1.8KG,BOX,80,"1,878.31","150,264.99"
659081,,SIMILAC GAIN PLUS HMO BOX 4x1.8KG,BOX,209,"1,497.66","313,011.08"
659082,,SIMILAC GAIN SCHOOL HMO 3+ BOX 4x1.8KG,BOX,108,"1,313.97","141,909.11"
659083,,MINUTE MAID FRESH ORANGE TP 10x180ML,PCS,3619,6.38,"23,080.64"
659100,,HANA SHP SS PINK ROSES n BERRIES 384x14ML,PCS,7296,3.36,"24,510.04"
659102,,HANA SHP SS GARDEN BLOOMS n LYCHEES 384x14ML,PCS,1536,3.36,"5,160.01"
659103,,HANA SHP SS PINK ROSES n BERRIES 48x100ML,PCS,144,38.72,"5,575.50"
659104,,HANA SHP SS SPRING FLOWERS n APPLE 48x100ML,PCS,288,38.72,"11,151.00"
659105,,HANA SHP SS GRDN BLOOMS n LYCHEES 48x100ML,PCS,144,38.72,"5,575.50"
659107,,HANA SHP SS SPRING FLOWERS n APPLE 24x200ML,PCS,96,71.13,"6,828.00"
659108,,HANA SHP SS GRDN BLOOMS n LYCHEES 24x200ML,PCS,144,71.13,"10,242.00"
659109,,HANA SHP SS PINK ROSES n BERRIES 12x400ML,PCS,96,134.33,"12,896.00"
659110,,HANA SHP SS SPRING FLOWERS n APPLE 12x400ML,PCS,204,134.33,"27,404.00"
659111,,HANA SHP SS GRDN BLOOMS n LYCHEES 12x400ML,PCS,144,134.33,"19,344.00"
659186,,FEDSEAL ELASTOMERIC SEALANT 24x82.5ML,PCS,144,25.71,"3,702.86"
659193,,JBB BATH MILK+OAT 48x100ML,PCS,912,40.58,"37,007.29"
659292,,DINO T SHIRT SMALL GREEN 310s,PCS,517,53.57,"27,696.43"
659293,,DINO T SHIRT SMALL BLUE 310s,PCS,430,53.57,"23,035.71"
659295,,DINO T SHIRT MED BLUE 300s,PCS,1,53.57,53.57
659296,,DINO T SHIRT LARGE GREEN 300s,PCS,10,53.57,535.71
659417,,MAGNOLIA NON FAT MILK 24x250ML,PCS,48,27.18,"1,304.41"
659418,,MAGNOLIA NON FAT MILK 12x1L,PCS,540,69.28,"37,410.07"
659425,,SPEED DET BAR POWER DUO FC+PW 36x380G,BAR,3708,19.1,"70,811.16"
659465,,BATATA JELLY JUICE PINEAPPLE 10x150ML,PCS,100,3.96,396.44
659466,,BATATA JELLY JUICE STRAWBERRY 10x150ML,PCS,50,3.96,198.23
659467,,BATATA JELLY JUICE GREEN APPLE 10x250ML,PCS,50,5.05,252.28
659469,,MALKIST CHOCOLATE CRACKER SW 30x10/24G,PACK,750,35.47,"26,601.34"
659470,,ENFAMIL A+ ONE 6x850G,CAN,30,"1,185.11","35,553.38"
659493,,CRISSCROSS TIRE BRUSH 12s,PCS,24,153.13,"3,675.00"
659504,,PEDIASURE PLUS VANILLA BIB 4x1.8KG,BOX,64,"1,760.72","112,686.29"
659509,,WHITE ROSE KOJIC WHITENING SOAP 72x60G,PCS,70,16.93,"1,185.00"
